sa2_maincode_2016,p_tot_marrd_reg_marrge,p_tot_married_de_facto,p_tot_not_married,p_tot_total,registered_marriage_percent,defacto_percent,not_married_percent
405021116,1512,324,982,2824,0.5354107648725213,0.11473087818696884,0.34773371104815864
405021117,1939,362,1189,3489,0.5557466322728576,0.10375465749498423,0.34078532530811123
405021118,1528,309,1107,2946,0.5186693822131704,0.10488798370672098,0.3757637474541752
405021119,3436,698,2578,6712,0.5119189511323003,0.10399284862932062,0.38408820023837903
405031120,1784,325,1187,3298,0.540933899332929,0.09854457246816252,0.3599151000606428
405031121,1987,407,1512,3903,0.5090955675121701,0.10427875992826031,0.3873943120676403
405031122,4273,1055,4663,9991,0.4276849164247823,0.10559503553197878,0.4667200480432389
405031123,1304,224,848,2371,0.5499789118515395,0.09447490510333192,0.35765499789118516
405041124,1800,418,1495,3705,0.48582995951417,0.11282051282051282,0.40350877192982454
405041125,1873,393,1275,3542,0.5287972896668549,0.11095426312817618,0.3599661208356861
405041126,1488,340,1194,3021,0.4925521350546177,0.11254551473022179,0.3952333664349553
405041127,2839,499,1800,5134,0.5529801324503312,0.09719516945851188,0.3506038176860148
405041128,1555,285,1052,2897,0.5367621677597515,0.09837763203313774,0.3631342768381084
406011129,674,324,699,1702,0.39600470035252644,0.19036427732079905,0.4106933019976498
406011130,2475,544,1532,4552,0.5437170474516696,0.1195079086115993,0.3365553602811951
406011131,1679,273,878,2828,0.5937057991513437,0.09653465346534654,0.3104667609618105
406011132,858,197,475,1525,0.5626229508196722,0.12918032786885245,0.3114754098360656
406011133,4872,1384,4233,10492,0.4643537933663744,0.1319100266869996,0.4034502478078536
406011134,1136,370,794,2298,0.49434290687554394,0.16100957354221063,0.34551784160139254
406011135,3,19,16,40,0.075,0.475,0.4
406011136,6439,1978,6931,15339,0.41977964665232415,0.12895234369906775,0.45185474933176867
406011137,0,0,0,0,0.0,0.0,0.0
406021138,505,206,787,1496,0.3375668449197861,0.13770053475935828,0.5260695187165776
406021139,364,172,579,1117,0.3258728737690242,0.1539838854073411,0.5183527305282005
406021140,690,198,575,1462,0.4719562243502052,0.1354309165526676,0.393296853625171
406021141,456,215,598,1277,0.3570869224745497,0.16836335160532498,0.4682850430696946
406021142,3461,1367,3930,8752,0.3954524680073126,0.1561928702010969,0.4490402193784278
406021143,1086,483,625,2189,0.49611694837825493,0.2206486980356327,0.28551850159890363
407011144,4407,842,2990,8233,0.5352848293453176,0.1022713470180979,0.36317259808089397
407011145,1618,409,1125,3149,0.5138139091775167,0.12988250238170848,0.3572562718323277
407011146,2746,504,1865,5111,0.5372725494032479,0.09861083936607318,0.3648992369399335
407011147,2891,645,1803,5341,0.5412844036697247,0.12076390189103164,0.3375772327279536
407011148,5981,945,3884,10808,0.5533863804589193,0.08743523316062177,0.35936343449296815
407011149,2256,465,1467,4186,0.5389393215480172,0.11108456760630674,0.3504538939321548
407021150,2154,387,1165,3709,0.5807495281747102,0.10434079266648692,0.31410083580479914
407021151,1404,352,873,2633,0.5332320546904672,0.133687808583365,0.33156095708317507
407021152,1752,435,1543,3730,0.4697050938337802,0.11662198391420911,0.41367292225201074
407021154,2133,475,1695,4301,0.4959311787956289,0.11043943269007207,0.3940943966519414
407021155,1010,137,399,1548,0.6524547803617571,0.08850129198966408,0.25775193798449614
407021156,1083,302,782,2166,0.5,0.1394275161588181,0.3610341643582641
407021157,2469,489,1628,4584,0.5386125654450262,0.10667539267015706,0.3551483420593368
407021158,1287,293,705,2281,0.564226216571679,0.12845243314335816,0.30907496711968435
407021173,4994,1095,4059,10149,0.4920681840575426,0.10789240319243275,0.39994088087496305
407021174,4562,1137,4315,10019,0.4553348637588582,0.11348437967861064,0.4306817047609542
407031159,2367,534,1828,4732,0.5002113271344041,0.1128486897717667,0.3863060016906171
407031160,1205,331,1373,2910,0.41408934707903783,0.11374570446735395,0.4718213058419244
407031161,1190,152,759,2103,0.5658582976699953,0.07227769852591535,0.3609129814550642
407031162,2039,326,1499,3868,0.5271458117890383,0.08428128231644261,0.3875387797311272
407031163,681,123,419,1222,0.5572831423895254,0.10065466448445172,0.34288052373158756
407031164,2207,522,1824,4551,0.4849483629971435,0.11470006591957811,0.4007910349373764
407031165,5565,1424,5726,12714,0.4377064653138273,0.11200251691049237,0.4503696712285669
407031166,1423,301,918,2652,0.5365761689291101,0.11349924585218703,0.34615384615384615
407031167,1399,376,1540,3316,0.4218938480096502,0.11338962605548854,0.4644149577804584
407031168,1887,389,1140,3425,0.550948905109489,0.11357664233576642,0.33284671532846716
407031169,1933,441,1454,3830,0.5046997389033943,0.11514360313315927,0.3796344647519582
407031170,2455,484,1760,4706,0.5216744581385465,0.10284742881427965,0.37399065023374417
497979799,0,0,0,0,0.0,0.0,0.0
499999499,0,0,3,0,0.0,0.0,inf
501011001,1946,527,1138,3614,0.5384615384615384,0.1458218040951854,0.3148865522966242
501011002,9075,2174,6509,17762,0.5109221934466839,0.12239612656232406,0.3664564801261119
501011003,3823,824,1939,6583,0.5807382652286192,0.12517089472884704,0.2945465593194592
501011004,2555,1013,2070,5634,0.4534966276180334,0.17980120695775648,0.36741214057507987
501021005,6569,1440,3678,11684,0.562221841834988,0.1232454638822321,0.31478945566586786
501021007,1884,485,1179,3550,0.5307042253521127,0.13661971830985917,0.33211267605633804
501021008,1755,549,2181,4489,0.3909556694141234,0.12229895299621296,0.4858543105368679
501021009,2830,829,2425,6089,0.46477254064706847,0.13614715059944163,0.3982591558548202
501021010,1257,230,689,2183,0.57581310123683,0.10535959688502061,0.3156207054512139
501021011,10,0,0,10,1.0,0.0,0.0
501021012,4056,1134,2755,7942,0.5107025938050869,0.14278519264668849,0.34688995215311
501021014,3154,663,2264,6084,0.5184089414858646,0.10897435897435898,0.37212360289283364
501021015,2306,640,2018,4967,0.4642641433460842,0.12885041272397826,0.40628145762029394
501021016,1417,315,1051,2778,0.5100791936645068,0.11339092872570194,0.3783297336213103
501021251,2974,742,2093,5805,0.5123169681309216,0.12782084409991387,0.36055124892334195
501021252,1306,185,597,2083,0.6269803168506961,0.08881421027364378,0.28660585693710994
501021253,4179,911,3438,8528,0.4900328330206379,0.10682457786116323,0.4031425891181989
501021254,1359,433,1802,3592,0.37834075723830735,0.1205456570155902,0.5016703786191536
501031017,2430,519,1500,4449,0.5461901550910316,0.11665542818610924,0.33715441672285906
501031018,2188,486,1334,4002,0.5467266366816592,0.12143928035982009,0.3333333333333333
501031019,1815,503,1520,3836,0.47314911366006257,0.13112617309697602,0.3962460896767466
501031020,1775,487,1190,3454,0.5138969310943833,0.1409959467284308,0.3445280833815866
502011021,2746,607,1532,4887,0.5618989154900758,0.12420708000818498,0.31348475547370575
502011022,3289,694,2279,6262,0.5252315554136059,0.11082721175343341,0.3639412328329607
502011023,3194,851,3099,7141,0.4472762918358773,0.11917098445595854,0.4339728329365635
502011024,7182,1374,4574,13135,0.5467834031214313,0.1046060144651694,0.348229920060906
502011025,2411,743,3534,6688,0.36049641148325356,0.1110944976076555,0.5284090909090909
502011026,2215,478,1476,4165,0.531812725090036,0.11476590636254502,0.3543817527010804
502011027,6317,1595,4127,12039,0.5247113547636847,0.13248608688429273,0.3428025583520226
502011028,3406,839,3111,7349,0.46346441692747314,0.11416519254320316,0.42332290107497617
502011029,3285,851,2388,6520,0.5038343558282209,0.13052147239263803,0.36625766871165644
503011030,2892,239,1699,4830,0.5987577639751552,0.0494824016563147,0.35175983436853003
503011031,2661,529,2658,5853,0.4546386468477704,0.09038100119596788,0.45412608918503333
503011032,2638,572,2015,5228,0.5045906656465188,0.10941086457536343,0.38542463657230297
503011033,3280,353,1919,5552,0.590778097982709,0.0635806916426513,0.3456412103746398
503011034,3568,665,3055,7290,0.489437585733882,0.09122085048010974,0.41906721536351166
503011035,6565,712,5364,12645,0.5191775405298537,0.05630684064847766,0.42419928825622777
503011036,3440,377,2276,6090,0.5648604269293924,0.06190476190476191,0.37372742200328407
503021037,11,4,3,18,0.6111111111111112,0.2222222222222222,0.16666666666666666
503021038,3434,1165,3113,7715,0.44510693454309785,0.1510045366169799,0.40349967595593
503021039,5081,1650,5274,12001,0.4233813848845929,0.13748854262144822,0.439463378051829
503021040,2745,879,2849,6479,0.42367649328600093,0.13566908473529865,0.4397283531409168
503021041,6790,4237,11339,22372,0.30350438047559447,0.1893885213659932,0.506838905775076
503021042,5272,1491,5150,11913,0.4425417611013179,0.1251573910853689,0.4323008478133132
503021043,5847,1497,5341,12686,0.46090178149140787,0.11800409900677912,0.4210152924483683
504011044,4880,1414,4885,11176,0.4366499642090193,0.126521116678597,0.43709735146743023
504011045,7480,2223,7191,16891,0.44283938191936534,0.13160854893138357,0.4257296785270262
504011046,3536,1454,4526,9511,0.37178004415939436,0.15287561770581432,0.47587004521080856
504011047,7904,1469,7282,16666,0.47425897035881437,0.08814352574102964,0.43693747749909995
504011048,3478,356,2369,6209,0.5601546142696087,0.05733612497986793,0.3815429215654695
504021049,1057,211,758,2034,0.5196656833824975,0.10373647984267453,0.3726647000983284
504021050,2997,516,1697,5203,0.5760138381702864,0.09917355371900827,0.3261579857774361
504021051,2027,470,1453,3951,0.513034674765882,0.11895722601872943,0.3677549987344976
504021052,5,0,3,8,0.625,0.0,0.375
504021053,5040,1049,3162,9249,0.544923775543302,0.11341766677478646,0.3418747972753811
504021054,3943,1070,3938,8951,0.4405094402860016,0.11953971623282315,0.4399508434811753
504031055,4,0,0,6,0.6666666666666666,0.0,0.0
504031056,6792,1210,6009,14013,0.48469278527081994,0.08634839077999001,0.4288160993363305
504031057,6220,1209,5267,12699,0.4898023466414678,0.09520434679896055,0.4147570674856288
504031058,1750,510,1219,3482,0.5025847214244687,0.14646754738655945,0.3500861573808156
504031059,12202,3410,8229,23843,0.5117644591704064,0.14301891540494066,0.34513274336283184
504031060,1127,237,595,1959,0.5752935171005615,0.12098009188361408,0.3037263910158244
504031061,1426,398,1193,3017,0.47265495525356316,0.1319191249585681,0.39542591978786873
504031062,3475,965,3178,7618,0.4561564715148333,0.12667366762929902,0.41716986085586766
504031063,4,0,0,3,1.3333333333333333,0.0,0.0
504031064,0,0,0,0,0.0,0.0,0.0
504031065,1713,430,1743,3886,0.4408131755018013,0.11065362840967576,0.4485331960885229
504031066,2578,878,3788,7239,0.35612653681447715,0.12128747064511673,0.5232766956761984
504031067,2169,630,2068,4867,0.44565440723238137,0.12944318882268338,0.4249024039449353
504031068,3894,870,2200,6964,0.5591614014933945,0.12492820218265364,0.31591039632395174
504031069,0,0,0,0,0.0,0.0,0.0
505011070,3099,1156,2915,7173,0.43203680468423256,0.16115990520005577,0.4063850550676147
505011071,5376,942,3894,10206,0.5267489711934157,0.09229864785420341,0.38154027042915933
505011072,6646,793,3601,11043,0.6018292130761569,0.07181019650457303,0.32608892511093
505011073,5287,1034,3593,9905,0.5337708228167592,0.1043917213528521,0.3627460878344271
505011074,3803,957,3002,7760,0.49007731958762885,0.12332474226804124,0.3868556701030928
505011075,4894,576,2654,8126,0.602264336697022,0.0708835835589466,0.3266059561900074
505011076,4179,354,1881,6413,0.6516450958989553,0.05520037423982536,0.2933104631217839
505011077,4687,1149,4217,10052,0.46627536808595305,0.11430561082371668,0.4195185037803422
505011078,5509,754,3283,9550,0.5768586387434554,0.07895287958115184,0.3437696335078534
505011079,4666,718,2741,8123,0.5744183183552874,0.08839098855102795,0.337436907546473
505011080,3487,387,2062,5939,0.5871358814615255,0.06516248526687994,0.34719649772689004
505011081,3022,773,2219,6012,0.5026613439787092,0.12857618097139056,0.36909514304723884
505011082,4449,445,2354,7247,0.6139092038084725,0.061404719194149304,0.3248240651303988
505011083,4229,414,2540,7186,0.5885054272195936,0.05761202337879209,0.3534650709713332
505021084,5341,1236,4980,11561,0.46198425741717847,0.10691116685407837,0.43075858489750024
505021085,5753,1278,7202,14234,0.4041731066460587,0.0897850217788394,0.5059716172544612
505021086,9193,1389,8111,18696,0.4917094565682499,0.07429396662387676,0.4338361146769362
505021087,0,0,0,0,0.0,0.0,0.0
505021088,4903,1879,5541,12323,0.39787389434390974,0.15247910411425789,0.44964700154183235
505021089,8529,1202,4561,14295,0.5966421825813222,0.08408534452605806,0.3190626093039524
505021090,5237,1678,6413,13325,0.3930206378986867,0.12592870544090057,0.48127579737335835
505021091,3,0,0,3,1.0,0.0,0.0
505021092,4032,2143,5282,11463,0.351740382098927,0.18694931518799615,0.4607868795254296
505021093,5432,841,4186,10454,0.5196097187679357,0.08044767553089727,0.4004208915247752
505021094,2927,580,2060,5565,0.5259658580413298,0.10422282120395328,0.3701707097933513
505021095,3377,1301,4496,9178,0.36794508607539766,0.14175201568969276,0.48986707343647856
505021096,5683,682,3783,10153,0.559736038609278,0.06717226435536294,0.3725992317541613
505021097,5444,1217,5165,11825,0.4603805496828753,0.10291754756871035,0.43678646934460885
505031098,4061,777,3943,8780,0.4625284738041002,0.08849658314350797,0.4490888382687927
505031099,6972,2028,6273,15269,0.45661143493352546,0.13281812823367609,0.41083240552753947
505031100,5640,1584,4079,11308,0.4987619384506544,0.14007782101167315,0.36071807569862047
505031101,3826,1344,3998,9167,0.4173666412130468,0.1466128504418021,0.4361295952874441
505031102,2439,572,3333,6346,0.38433658997793885,0.09013551843681059,0.5252127324298771
505031103,10461,1407,6019,17891,0.5847073947794981,0.07864289307473031,0.3364261360460567
505031104,3677,658,3460,7796,0.47165212929707545,0.08440225756798359,0.443817342226783
505031105,7418,1271,4656,13349,0.5556970559592479,0.09521312457862012,0.3487901715484306
505031106,3,0,3,4,0.75,0.0,0.75
505031107,5194,920,3036,9149,0.5677123182861515,0.10055743797136299,0.33183954530549786
505031108,9464,2274,6746,18482,0.5120657937452656,0.12303863218266421,0.3650037874688887
505031255,2441,1178,1575,5197,0.4696940542620743,0.22666923224937463,0.30305945737925727
505031256,271,44,220,531,0.5103578154425612,0.08286252354048965,0.4143126177024482
505031257,1000,267,736,2005,0.49875311720698257,0.13316708229426433,0.36708229426433914
505031258,2813,887,1977,5675,0.4956828193832599,0.15629955947136565,0.3483700440528634
506011110,4868,1750,6356,12974,0.3752119623863111,0.1348851549252351,0.48990288268845383
506011111,0,3,0,4,0.0,0.75,0.0
506011112,1700,474,1820,4000,0.425,0.1185,0.455
506011113,7701,1693,3914,13315,0.5783702591062712,0.12714983101764926,0.2939541870071348
506011114,3323,834,3396,7552,0.4400158898305085,0.1104343220338983,0.4496822033898305
506011115,3355,591,1940,5885,0.5700934579439252,0.1004248088360238,0.3296516567544605
506011116,3027,513,1651,5188,0.5834618350038551,0.09888203546646106,0.3182343870470316
506011117,3210,954,2734,6890,0.46589259796806964,0.13846153846153847,0.39680696661828735
506021118,4032,1308,4770,10118,0.3984977268234829,0.12927456018976083,0.4714370428938525
506021119,4521,1812,5712,12048,0.37524900398406374,0.150398406374502,0.47410358565737054
506021120,0,0,0,0,0.0,0.0,0.0
506021121,0,0,0,0,0.0,0.0,0.0
506021122,7166,2159,8826,18154,0.394733942932687,0.11892695824611656,0.4861738459843561
506021123,4509,1483,4973,10969,0.41106755401586287,0.13519919773908287,0.4533685841918133
506031124,4867,1218,8573,14662,0.3319465284408675,0.08307188650934388,0.5847087709725822
506031125,4352,399,2860,7606,0.5721798580068367,0.052458585327373124,0.3760189324217723
506031126,0,0,0,0,0.0,0.0,0.0
506031127,5947,1113,6230,13291,0.4474456399067038,0.08374087728538109,0.4687382439244602
506031128,5050,962,4519,10530,0.4795821462488129,0.09135802469135802,0.4291547958214625
506031129,5627,479,4056,10161,0.553784076370436,0.047141029426237574,0.39917330971361087
506031130,0,0,0,0,0.0,0.0,0.0
506031131,7855,595,5198,13653,0.5753314289899656,0.043580165531385044,0.3807221856002344
506041132,6255,1288,6486,14035,0.44567153544709653,0.09177057356608478,0.462130388314927
506041133,9193,973,5810,15979,0.5753176043557169,0.06089242130296014,0.3636022279241504
506041134,5974,1489,6742,14208,0.42046734234234234,0.10480011261261261,0.4745213963963964
506041135,7304,1287,4743,13339,0.5475672839043406,0.09648399430242147,0.3555738811005323
506041136,4459,892,4507,9855,0.45246067985794014,0.09051243023845763,0.4573313039066464
506041137,8919,1442,7017,17374,0.5133532865200875,0.08299758259468171,0.4038793599631633
506051138,6537,1574,5266,13384,0.4884190077704722,0.11760310818888224,0.3934548714883443
506051139,3938,1239,3509,8688,0.45326887661141807,0.14261049723756905,0.403890423572744
506051140,6395,933,3940,11275,0.5671840354767184,0.08274944567627494,0.34944567627494455
506051141,4659,611,2851,8119,0.5738391427515704,0.07525557334647125,0.3511516196575933
506061142,5402,1863,3374,10641,0.5076590546001316,0.17507753030730194,0.31707546283244054
506061143,2516,562,1539,4612,0.5455333911535126,0.12185602775368604,0.3336947094535993
506061144,1609,349,911,2867,0.5612138123474014,0.12173003139169863,0.3177537495640042
506071145,4217,1364,5171,10759,0.3919509248071382,0.1267775815596245,0.4806208755460545
506071146,3908,525,3546,7985,0.48941765810895427,0.06574827802128992,0.4440826549780839
506071147,5701,1359,5125,12188,0.46775516901870695,0.11150311782080735,0.4204955694125369
507011148,6815,1216,3829,11855,0.5748629270350063,0.10257275411218895,0.32298608182201605
507011150,0,0,0,0,0.0,0.0,0.0
507011151,0,0,0,0,0.0,0.0,0.0
507011152,3640,587,2369,6597,0.5517659542216159,0.08897983932090345,0.3591026224041231
507011153,2450,775,2802,6024,0.4067065073041169,0.12865205843293492,0.4651394422310757
507011154,2791,1013,3752,7559,0.36922873395951844,0.13401243550734224,0.496361952639238
507011155,3,0,5,6,0.5,0.0,0.8333333333333334
507011158,1020,189,511,1719,0.5933682373472949,0.1099476439790576,0.2972658522396742
507011159,3797,1077,3816,8688,0.4370395948434622,0.12396408839779005,0.43922651933701656
507011160,3556,763,3195,7508,0.47362812999467235,0.10162493340436868,0.425546084176878
507011161,5485,1225,3413,10124,0.5417819043856184,0.12099960489924931,0.3371197155274595
507011163,2570,688,2081,5340,0.4812734082397004,0.12883895131086143,0.3897003745318352
507011259,2975,728,2054,5759,0.516582740059038,0.12641083521444696,0.35665914221218964
507011260,1109,144,632,1885,0.5883289124668435,0.07639257294429708,0.33527851458885943
507021164,2670,602,2032,5305,0.5032987747408105,0.11347785108388313,0.3830348727615457
507021165,3885,1739,4728,10361,0.3749638065823762,0.16784094199401603,0.456326609400637
507021166,4322,1492,4819,10636,0.4063557728469349,0.14027830011282438,0.45308386611508084
507021167,4,0,3,3,1.3333333333333333,0.0,1.0
507031169,4819,1295,3220,9333,0.5163398692810458,0.13875495553412623,0.34501232186863817
507031170,1957,679,2562,5192,0.37692604006163327,0.13077812018489984,0.49345146379044685
507031172,26,3,26,53,0.49056603773584906,0.05660377358490566,0.49056603773584906
507031173,7,3,9,16,0.4375,0.1875,0.5625
507031174,3023,1056,3447,7520,0.4019946808510638,0.14042553191489363,0.4583776595744681
507031261,1984,595,1186,3770,0.5262599469496021,0.15782493368700265,0.3145888594164456
507041175,4602,565,3175,8340,0.5517985611510792,0.06774580335731414,0.38069544364508395
507041176,1550,160,1100,2807,0.552190951193445,0.057000356252226575,0.3918774492340577
507041177,4568,1190,4313,10069,0.4536696792134273,0.11818452676531929,0.4283444234780018
507041178,5831,739,4369,10942,0.5329007494059587,0.06753792725278743,0.39928715042953755
507041179,3253,309,2297,5858,0.5553089791737794,0.05274837828610447,0.3921133492659611
507041180,4893,529,2968,8389,0.5832637978304923,0.06305876743354392,0.3537966384551198
507041181,6295,949,4535,11779,0.5344256728075388,0.08056711096018337,0.3850072162322778
507041182,4681,548,4013,9245,0.5063277447268794,0.05927528393726338,0.43407247160627366
507041183,1264,462,1653,3382,0.3737433471318746,0.13660555884092254,0.4887640449438202
507041184,2777,153,1729,4663,0.5955393523482736,0.03281149474587176,0.3707913360497534
507051185,10734,3619,6632,20983,0.5115569746937998,0.17247295429633513,0.31606538626507175
507051186,2597,743,2763,6099,0.42580750942777507,0.12182324971306771,0.45302508607968517
507051187,4312,1196,3502,9016,0.4782608695652174,0.1326530612244898,0.3884205856255546
507051188,4703,1205,4950,10853,0.4333364046807334,0.111029208513775,0.4560950889155072
507051189,0,0,0,0,0.0,0.0,0.0
507051190,4152,932,3306,8390,0.49487485101311085,0.11108462455303933,0.39404052443384985
507051191,6719,1644,4291,12660,0.5307266982622433,0.12985781990521328,0.33894154818325434
507051192,4166,1056,3428,8646,0.4818413139023826,0.12213740458015267,0.39648392320148046
507051193,3333,1068,3054,7456,0.4470225321888412,0.1432403433476395,0.4096030042918455
509011225,4455,1168,4408,10031,0.4441232180241252,0.11643903897916459,0.4394377429967102
509011226,1322,312,713,2341,0.5647159333618111,0.13327637761640324,0.3045706962836395
509011227,1842,345,1140,3332,0.5528211284513805,0.10354141656662665,0.34213685474189676
509011228,1981,594,1345,3913,0.5062611806797853,0.1518016866854076,0.34372604140046
509011229,981,260,548,1791,0.5477386934673367,0.14517029592406477,0.30597431602456726
509011230,1456,316,1181,2955,0.49272419627749575,0.10693739424703892,0.3996615905245347
509011231,1519,346,837,2706,0.5613451589061346,0.1278640059127864,0.3093126385809313
509011232,1317,289,715,2318,0.5681622088006902,0.12467644521138913,0.3084555651423641
509011233,3498,905,2826,7234,0.4835499032347249,0.12510367708045342,0.39065523914846556
509011234,1783,425,1262,3476,0.512945914844649,0.12226697353279632,0.3630609896432681
509011235,0,0,0,0,0.0,0.0,0.0
509021236,2250,411,1089,3748,0.6003201707577375,0.10965848452508005,0.2905549626467449
509021237,1374,296,972,2642,0.5200605601816806,0.11203633610900833,0.3679031037093111
509021238,1438,329,945,2719,0.5288709084222141,0.1210003677822729,0.3475542478852519
509021239,3043,744,1968,5754,0.5288494960027806,0.12930135557872785,0.3420229405630866
509021240,1750,436,1284,3467,0.5047591577732911,0.12575713873665995,0.3703490049033747
509021241,1629,427,1128,3178,0.5125865324103209,0.1343612334801762,0.35494021397105097
509021242,1062,256,648,1962,0.5412844036697247,0.1304791029561672,0.3302752293577982
509021243,3354,884,2992,7226,0.46415721007473015,0.12233600885690561,0.4140603376695267
509021244,1727,382,1096,3210,0.5380062305295951,0.11900311526479751,0.3414330218068536
509021245,1929,398,1330,3652,0.5282037239868566,0.10898138006571742,0.36418400876232204
509031246,1328,305,841,2479,0.535699878983461,0.12303348124243646,0.3392496974586527
509031247,1578,369,841,2792,0.5651862464183381,0.13216332378223497,0.3012177650429799
509031248,836,248,553,1639,0.5100671140939598,0.1513117754728493,0.33740085417937765
509031249,1405,319,1292,3020,0.4652317880794702,0.10562913907284768,0.4278145695364238
509031250,1878,349,1078,3300,0.5690909090909091,0.10575757575757576,0.32666666666666666
510011262,3075,1837,3499,8410,0.36563614744351963,0.21843043995243758,0.4160523186682521
510011263,1267,932,2218,4413,0.2871062769091321,0.2111941989576252,0.5026059370043054
510011264,395,301,939,1630,0.24233128834355827,0.18466257668711655,0.5760736196319018
510011265,1269,1037,1926,4231,0.29992909477664853,0.24509572205152447,0.45521153391633185
510011266,281,359,687,1333,0.2108027006751688,0.2693173293323331,0.5153788447111778
510021267,304,275,649,1227,0.24775876120619397,0.2241238793806031,0.5289323553382234
510021268,1131,547,679,2365,0.47822410147991545,0.23128964059196616,0.28710359408033825
510021269,1198,529,754,2474,0.48423605497170574,0.21382376717865803,0.3047696038803557
510021270,2249,1181,2042,5481,0.41032658274037587,0.2154716292647327,0.3725597518700967
510031271,1638,783,1082,3501,0.46786632390745503,0.2236503856041131,0.30905455584118824
510031272,4423,1954,3146,9527,0.4642594730765194,0.2051012910674924,0.3302193765088695
510031273,1155,636,938,2728,0.42338709677419356,0.23313782991202345,0.34384164222873903
511011274,3660,1160,3055,7872,0.4649390243902439,0.14735772357723578,0.3880843495934959
511011275,1249,275,636,2164,0.5771719038817006,0.12707948243992606,0.29390018484288355
511021276,1265,587,1388,3236,0.39091470951792334,0.18139678615574784,0.4289245982694685
511021277,1098,508,1000,2599,0.4224701808387841,0.19545979222777993,0.38476337052712584
511031278,1620,821,2002,4447,0.36429053294355745,0.18461884416460536,0.4501911400944457
511031279,3950,1470,3489,8906,0.44352122164832697,0.16505726476532676,0.39175836514709184
511031280,2790,1049,1967,5804,0.4807029634734666,0.18073742246726396,0.3389042039972433
511031281,0,0,0,0,0.0,0.0,0.0
511031282,1055,479,1143,2673,0.3946876169098391,0.17919940142162363,0.4276094276094276
511031283,796,319,1030,2149,0.3704048394602141,0.14844113541181944,0.47929269427640764
511031284,0,0,0,0,0.0,0.0,0.0
511041285,3111,1009,3854,7978,0.3899473552268739,0.12647280020055152,0.48307846578089747
511041286,2250,624,2148,5026,0.4476721050537206,0.12415439713489852,0.42737763629128533
511041287,2615,885,1658,5153,0.5074713758975354,0.17174461478750241,0.3217543178730836
511041288,3447,903,2427,6780,0.5084070796460177,0.1331858407079646,0.3579646017699115
511041289,1329,322,860,2507,0.5301156761069007,0.12844036697247707,0.3430394894295971
511041290,329,255,648,1233,0.26682887266828875,0.20681265206812652,0.5255474452554745
511041291,1267,389,882,2538,0.4992119779353822,0.1532702915681639,0.3475177304964539
511041292,2055,557,1365,3974,0.5171112229491696,0.14016104680422747,0.34348263714141924
597979799,0,0,0,0,0.0,0.0,0.0
599999499,0,0,0,0,0.0,0.0,0.0
601011001,1392,703,2630,4726,0.294540837917901,0.14875158696572155,0.5564959796868387
601011002,1803,680,1381,3862,0.46685655100983947,0.17607457276022787,0.35758674262040396
601011003,1678,492,966,3139,0.5345651481363491,0.15673781459063396,0.3077413188913667
601021004,2069,463,1991,4527,0.4570355643914292,0.10227523746410426,0.4398056107797659
601021005,3208,638,1765,5611,0.5717340937444306,0.1137052218855819,0.3145606843699875
601021006,1201,294,953,2446,0.491005723630417,0.12019623875715454,0.38961569910057237
601021007,4252,807,2779,7837,0.5425545489345412,0.10297307643230828,0.3545999744800306
601021008,2562,571,2151,5280,0.48522727272727273,0.10814393939393939,0.40738636363636366
601021009,1046,490,1786,3321,0.314965371875941,0.1475459199036435,0.5377898223426679
601021010,603,294,883,1777,0.3393359594822735,0.1654473832301632,0.49690489589195275
601021011,1392,666,2102,4156,0.33493743984600577,0.1602502406159769,0.5057747834456208
601021012,1638,437,940,3021,0.5422045680238332,0.14465408805031446,0.31115524660708377
601031013,1481,397,1056,2928,0.5058060109289617,0.13558743169398907,0.36065573770491804
601031014,1543,512,1903,3963,0.3893515013878375,0.12919505425182942,0.4801917739086551
601031015,2165,721,2779,5664,0.3822387005649718,0.127295197740113,0.4906426553672316
601031016,1013,467,1563,3039,0.3333333333333333,0.15366897005593946,0.5143139190523198
601031017,2641,1023,4306,7966,0.3315340195832287,0.1284207883504896,0.5405473261360784
601031018,1610,393,1588,3590,0.44846796657381616,0.1094707520891365,0.4423398328690808
601031019,1332,527,2046,3904,0.3411885245901639,0.13498975409836064,0.524077868852459
601031020,1994,685,2085,4769,0.4181170056615643,0.1436359823862445,0.43719857412455443
601031021,1124,326,1405,2851,0.3942476324096808,0.11434584356366187,0.492809540512101
601041022,3852,890,3350,8098,0.47567300568041493,0.10990367992096814,0.4136823907137565
601041023,3963,788,2806,7560,0.5242063492063492,0.10423280423280423,0.37116402116402114
601041024,2910,740,1704,5362,0.5427079447967177,0.13800820589332338,0.3177918687057068
601041025,0,0,0,0,0.0,0.0,0.0
601041026,1353,278,912,2539,0.5328869633714061,0.10949192595510043,0.3591965340685309
601051027,1689,822,3107,5614,0.3008550053437834,0.14641966512290702,0.5534378339864624
601051028,2832,774,2567,6171,0.45892075838599905,0.12542537676227516,0.41597796143250687
601051029,1477,350,1409,3236,0.45642768850432636,0.10815822002472188,0.4354140914709518
601051030,1588,522,2075,4182,0.3797226207556193,0.12482065997130559,0.4961740793878527
601051031,3990,839,4132,8966,0.44501449921927283,0.09357573053758644,0.46085210796341736
601051032,1701,691,1870,4269,0.39845397048489106,0.16186460529397986,0.4380416959475287
601051033,1724,655,2003,4380,0.39360730593607307,0.1495433789954338,0.45730593607305936
