sa2_maincode_2016,negative_nil_income_tot,hi_1_149_tot,hi_150_299_tot,hi_300_399_tot,hi_400_499_tot,hi_500_649_tot,hi_650_799_tot,hi_800_999_tot,hi_1000_1249_tot,hi_1250_1499_tot,hi_1500_1749_tot,hi_1750_1999_tot,hi_2000_2499_tot,hi_2500_2999_tot,hi_3000_3499_tot,hi_3500_3999_tot,hi_4000_more_tot,tot_tot,hi_negative_nil_percent,hi_1_149_percent,hi_150_299_percent,hi_300_399_percent,hi_400_499_percent,hi_500_649_percent,hi_650_799_percent,hi_800_999_percent,hi_1000_1249_percent,hi_1250_1499_percent,hi_1500_1749_percent,hi_1750_1999_percent,hi_2000_2449_percent,hi_2500_2999_percent,hi_3000_3449_percent,hi_3500_3999_percent,hi_4000_more_percent
204011059,35,22,80,119,236,160,250,204,237,180,126,109,169,106,55,37,42,2441,0.014338385907414994,0.009012699713232281,0.03277345350266284,0.04875051208521098,0.09668168783285538,0.06554690700532569,0.10241704219582139,0.08357230643179026,0.09709135600163868,0.0737402703809914,0.05161818926669398,0.04465383039737812,0.06923392052437526,0.043424825891028265,0.022531749283080705,0.015157722244981565,0.017206063088897994
204011060,21,11,19,27,67,43,87,81,133,108,91,116,148,113,50,33,50,1360,0.015441176470588236,0.008088235294117648,0.013970588235294118,0.019852941176470587,0.04926470588235294,0.03161764705882353,0.06397058823529411,0.05955882352941176,0.09779411764705882,0.07941176470588235,0.06691176470588235,0.08529411764705883,0.10882352941176471,0.08308823529411764,0.03676470588235294,0.02426470588235294,0.03676470588235294
204011061,0,0,6,7,14,5,10,6,9,4,4,0,4,3,0,0,3,84,0.0,0.0,0.07142857142857142,0.08333333333333333,0.16666666666666666,0.05952380952380952,0.11904761904761904,0.07142857142857142,0.10714285714285714,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.03571428571428571,0.0,0.0,0.03571428571428571
204011062,32,20,57,67,138,75,150,106,119,118,72,63,106,52,21,25,39,1419,0.02255109231853418,0.014094432699083862,0.040169133192389,0.047216349541930935,0.09725158562367865,0.052854122621564484,0.10570824524312897,0.07470049330514447,0.08386187455954898,0.08315715292459479,0.0507399577167019,0.04439746300211417,0.07470049330514447,0.036645525017618044,0.014799154334038054,0.017618040873854827,0.02748414376321353
204021063,40,55,109,218,491,300,511,395,394,290,227,192,279,155,78,46,78,4325,0.009248554913294798,0.012716763005780347,0.025202312138728325,0.05040462427745665,0.11352601156069364,0.06936416184971098,0.11815028901734104,0.09132947976878612,0.09109826589595375,0.06705202312138728,0.05248554913294798,0.04439306358381503,0.06450867052023121,0.035838150289017344,0.018034682080924857,0.010635838150289017,0.018034682080924857
204021064,17,16,22,42,106,52,151,123,105,126,83,73,102,55,24,20,37,1291,0.013168086754453912,0.012393493415956624,0.017041053446940357,0.032532920216886134,0.08210689388071263,0.040278853601859024,0.11696359411309062,0.09527498063516654,0.08133230054221534,0.09759876065065841,0.06429124709527498,0.056545313710302095,0.07900852052672347,0.042602633617350893,0.018590240123934933,0.015491866769945779,0.02865995352439969
204021065,18,15,45,66,120,69,146,121,134,127,94,88,146,77,40,22,38,1521,0.011834319526627219,0.009861932938856016,0.029585798816568046,0.04339250493096647,0.07889546351084813,0.045364891518737675,0.09598948060486522,0.07955292570677186,0.0880999342537804,0.08349769888231427,0.06180144641683103,0.057856673241288625,0.09598948060486522,0.05062458908612755,0.026298487836949377,0.014464168310322156,0.024983563445101907
204021066,72,43,190,328,792,459,715,691,732,576,435,364,612,331,144,116,132,7495,0.009606404269513008,0.0057371581054036025,0.025350233488992662,0.04376250833889259,0.10567044696464309,0.06124082721814543,0.09539693128752502,0.09219479653102068,0.09766511007338226,0.07685123415610406,0.058038692461641096,0.0485657104736491,0.08165443629086057,0.044162775183455634,0.019212808539026016,0.015476984656437626,0.01761174116077385
204021067,52,29,72,98,234,163,303,294,354,278,188,193,335,191,104,70,116,3482,0.014933946008041356,0.00832854681217691,0.02067777139574957,0.028144744399770247,0.0672027570361861,0.046812176909821944,0.08701895462377944,0.08443423319931075,0.10166570936243538,0.07983917288914417,0.05399195864445721,0.05542791499138426,0.09620907524411258,0.05485353245261344,0.02986789201608271,0.020103388856978748,0.03331418724870764
204031068,14,10,34,66,116,100,157,132,158,142,80,86,148,99,65,29,48,1664,0.008413461538461538,0.006009615384615385,0.020432692307692308,0.039663461538461536,0.06971153846153846,0.06009615384615385,0.09435096153846154,0.07932692307692307,0.09495192307692307,0.08533653846153846,0.04807692307692308,0.051682692307692304,0.0889423076923077,0.059495192307692304,0.0390625,0.017427884615384616,0.028846153846153848
204031069,37,36,61,101,291,202,302,276,293,273,177,134,226,127,54,58,72,3046,0.012147078135259356,0.011818778726198293,0.020026263952724884,0.03315824031516743,0.09553512803676953,0.06631648063033486,0.09914642153644124,0.09061063690085358,0.09619172685489166,0.0896257386736704,0.058108995403808275,0.043992120814182537,0.07419566644780039,0.04169402495075509,0.01772816808929744,0.019041365725541694,0.023637557452396585
204031070,8,9,24,36,90,50,87,78,87,112,89,67,134,83,24,22,20,1152,0.006944444444444444,0.0078125,0.020833333333333332,0.03125,0.078125,0.043402777777777776,0.07552083333333333,0.06770833333333333,0.07552083333333333,0.09722222222222222,0.07725694444444445,0.058159722222222224,0.11631944444444445,0.0720486111111111,0.020833333333333332,0.019097222222222224,0.017361111111111112
204031071,23,19,44,90,192,128,205,153,163,122,107,96,131,75,48,22,27,1847,0.01245262587980509,0.01028695181375203,0.023822414726583648,0.04872766648619383,0.10395235517054684,0.06930157011369789,0.11099079588521928,0.0828370330265295,0.08825121819166215,0.0660530590146183,0.05793178126691933,0.05197617758527342,0.07092582566323768,0.040606388738494856,0.02598808879263671,0.011911207363291824,0.014618299945858148
204031072,33,23,63,97,244,127,228,195,222,196,120,130,155,102,52,45,49,2317,0.014242555028053518,0.009926629261976695,0.027190332326283987,0.041864479930945185,0.1053085886922745,0.05481225722917566,0.09840310746655158,0.08416055243849806,0.09581355200690549,0.08459214501510574,0.05179110919292188,0.05610703495899871,0.06689684937419077,0.0440224428139836,0.022442813983599482,0.019421665947345707,0.021148036253776436
204031073,43,37,100,157,377,258,455,416,491,483,366,355,618,342,174,104,141,5419,0.007935043365934674,0.006827828012548441,0.018453589223103892,0.028972135080273114,0.06957003137110168,0.047610260195608045,0.08396383096512272,0.0767669311681122,0.09060712308544012,0.0891308359475918,0.06754013655656026,0.06551024174201882,0.11404318139878206,0.06311127514301532,0.032109245248200774,0.01919173279202805,0.02601956080457649
204031074,77,51,201,314,663,492,701,686,801,743,558,501,937,558,286,157,215,8846,0.00870449920868189,0.005765317657698395,0.022722134297987792,0.035496269500339135,0.07494912955007914,0.05561835858014922,0.07924485643228578,0.07754917476825685,0.09054940085914538,0.0839927650915668,0.06307935790187655,0.05663576757856659,0.10592358127967443,0.06307935790187655,0.03233099706081845,0.017748134750169568,0.024304770517748136
204031075,14,7,19,31,90,52,123,112,151,130,90,97,172,116,71,45,76,1582,0.008849557522123894,0.004424778761061947,0.012010113780025285,0.019595448798988623,0.056890012642225034,0.03286978508217446,0.0777496839443742,0.07079646017699115,0.09544879898862199,0.08217446270543616,0.056890012642225034,0.06131479140328698,0.10872313527180784,0.07332490518331226,0.04487989886219975,0.028445006321112517,0.04804045512010114
205011076,73,52,111,180,475,300,566,475,567,497,379,371,527,277,138,106,143,5807,0.01257103495780954,0.00895470983296022,0.019114861374203547,0.030997072498708457,0.08179783020492509,0.051661787497847424,0.09746857241260548,0.08179783020492509,0.09764077837093163,0.08558636128810057,0.06526605820561392,0.06388841053900465,0.09075254003788531,0.04770105045634579,0.023764422249009817,0.018253831582572756,0.024625452040640605
205011077,32,26,51,51,190,88,173,187,201,162,123,122,192,137,63,44,88,2172,0.014732965009208104,0.011970534069981584,0.023480662983425413,0.023480662983425413,0.08747697974217311,0.040515653775322284,0.07965009208103131,0.08609576427255985,0.0925414364640884,0.07458563535911603,0.05662983425414365,0.056169429097605895,0.08839779005524862,0.0630755064456722,0.029005524861878452,0.020257826887661142,0.040515653775322284
205011078,33,23,76,96,199,122,272,207,246,210,183,151,263,152,81,73,109,2797,0.011798355380765105,0.008223096174472649,0.027171969967822666,0.03432248838040758,0.07114765820521989,0.04361816231676797,0.0972470504111548,0.07400786557025385,0.08795137647479442,0.07508044333214157,0.06542724347515194,0.05398641401501609,0.0940293171254916,0.05434393993564533,0.028959599570968896,0.02609939220593493,0.03897032534858777
205011079,86,49,160,203,548,364,588,563,620,505,394,386,640,390,224,159,300,6872,0.012514551804423749,0.007130384167636787,0.023282887077997673,0.029540162980209547,0.07974388824214203,0.052968568102444706,0.08556461001164144,0.0819266589057043,0.09022118742724097,0.07348661233993015,0.05733410942956926,0.05616996507566938,0.09313154831199069,0.056752037252619326,0.03259604190919674,0.023137369033760187,0.043655413271245634
205021080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205021081,56,51,128,225,585,348,572,541,534,444,330,252,402,209,97,69,98,5587,0.010023268301413996,0.00912833363164489,0.022910327546089137,0.04027206013960981,0.1047073563629855,0.06228745301592984,0.10238052622158582,0.09683193126901736,0.09557902273134061,0.07947019867549669,0.059065688204761053,0.04510470735636299,0.0719527474494362,0.03740826919634867,0.01736173259352067,0.012350098442813675,0.017540719527474494
205021082,37,19,91,127,247,153,281,228,309,273,155,158,236,108,59,41,43,2894,0.012785072563925363,0.0065653075328265375,0.03144436765722184,0.04388389771941949,0.085348997926745,0.05286800276434001,0.09709744298548721,0.07878369039391846,0.10677263303386317,0.09433310297166551,0.05355908776779544,0.05459571527297857,0.08154803040774015,0.03731859018659295,0.02038700760193504,0.014167242570836213,0.014858327574291638
205021083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205021084,69,47,124,167,460,266,464,337,393,295,202,151,236,123,42,43,59,3908,0.017656090071647902,0.012026612077789151,0.03172978505629478,0.04273285568065507,0.11770726714431934,0.06806550665301944,0.1187308085977482,0.08623336745138178,0.10056294779938588,0.07548618219037871,0.05168884339815762,0.038638689866939614,0.06038894575230297,0.03147389969293756,0.010747185261003071,0.011003070624360286,0.015097236438075742
205021085,60,52,97,155,375,171,338,221,230,186,99,91,135,56,40,35,23,2648,0.022658610271903322,0.019637462235649546,0.03663141993957704,0.05853474320241692,0.14161631419939577,0.06457703927492447,0.12764350453172205,0.08345921450151057,0.08685800604229607,0.0702416918429003,0.037386706948640484,0.034365558912386705,0.050981873111782476,0.021148036253776436,0.015105740181268883,0.013217522658610271,0.008685800604229608
205021086,36,28,54,91,275,185,344,237,240,215,125,102,159,86,38,37,60,2577,0.013969732246798603,0.01086534730306558,0.020954598370197905,0.03531237873496314,0.10671323244082266,0.07178890182382615,0.13348855258051998,0.0919674039580908,0.09313154831199069,0.083430345362825,0.04850601474582848,0.03958090803259604,0.06169965075669383,0.033372138145129994,0.014745828482731859,0.01435778036476523,0.023282887077997673
205031087,66,35,125,159,390,217,367,304,320,256,162,156,240,105,53,43,65,3463,0.019058619693907018,0.010106843777071902,0.036095870632399656,0.04591394744441236,0.11261911637308691,0.0626624314178458,0.10597747617672539,0.08778515737799596,0.09240542881894312,0.0739243430551545,0.04678024833958995,0.045047646549234766,0.06930407161420733,0.03032053133121571,0.015304649148137454,0.01241697949754548,0.01876985272884782
205031088,0,7,3,8,10,3,3,7,3,0,0,0,0,0,0,0,0,55,0.0,0.12727272727272726,0.05454545454545454,0.14545454545454545,0.18181818181818182,0.05454545454545454,0.05454545454545454,0.12727272727272726,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205031089,46,35,93,116,335,184,312,283,304,262,175,209,258,171,78,59,75,3338,0.01378070701018574,0.010485320551228281,0.02786099460754943,0.0347513481126423,0.10035949670461354,0.05512282804074296,0.09346914319952067,0.0847813061713601,0.09107249850209706,0.07849011384062313,0.0524266027561414,0.06261234272019173,0.07729179149191133,0.0512282804074296,0.023367285799880167,0.017675254643499103,0.022468544038346316
205031090,52,48,92,149,366,215,363,340,397,321,234,243,353,208,107,64,103,4066,0.01278898180029513,0.011805213969503197,0.02262666010821446,0.036645351696999506,0.09001475651746188,0.0528775209050664,0.08927693064436792,0.08362026561731431,0.09763895720609936,0.07894736842105263,0.057550418101328084,0.05976389572060994,0.0868175110673881,0.05115592720118052,0.02631578947368421,0.01574028529267093,0.025332021642892277
205031091,68,35,108,153,425,308,463,366,403,321,209,199,270,130,70,56,76,4099,0.01658941205171993,0.008538667967797023,0.026347889729202243,0.037326177116369846,0.10368382532324957,0.0751402781166138,0.11295437911685777,0.08929007074896317,0.0983166626006343,0.07831178336179556,0.05098804586484509,0.0485484264454745,0.06586972432300561,0.031715052451817514,0.017077335935594046,0.013661868748475237,0.018541107587216395
205031092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205031093,119,86,270,422,1053,627,1019,776,876,687,470,397,542,256,143,136,165,9013,0.013203151004105181,0.009541772994563408,0.029956729168978142,0.0468212581826251,0.11683124375901476,0.06956618218129369,0.11305891490069898,0.08609785864861866,0.09719294352601797,0.07622323310773327,0.05214689892377677,0.04404748696327527,0.06013536003550427,0.02840341728614224,0.015865971374681015,0.015089315433263065,0.018306890047708864
205041094,79,39,105,120,297,209,354,282,330,307,243,227,378,251,138,129,179,4070,0.01941031941031941,0.009582309582309583,0.025798525798525797,0.029484029484029485,0.07297297297297298,0.051351351351351354,0.08697788697788698,0.06928746928746929,0.08108108108108109,0.07542997542997543,0.0597051597051597,0.055773955773955775,0.09287469287469287,0.06167076167076167,0.033906633906633905,0.031695331695331695,0.04398034398034398
205041095,91,66,274,397,798,441,737,530,529,448,317,282,422,240,136,103,183,6781,0.013419849579708008,0.009733077717150863,0.04040701961362631,0.05854593717740746,0.11768175785282407,0.06503465565550803,0.10868603450818463,0.07815956348621148,0.07801209261170919,0.06606695177702404,0.046748267217224596,0.04158678660964459,0.062232709039964605,0.03539300988054859,0.02005603893231087,0.015189500073735438,0.0269871700339183
205041096,92,60,249,361,721,411,597,475,481,359,210,212,363,167,100,83,85,5613,0.01639052200249421,0.010689470871191877,0.04436130411544629,0.06431498307500445,0.12845180830215572,0.07322287546766434,0.10636023516835917,0.08462497773026902,0.0856939248173882,0.06395866737929806,0.03741314804917156,0.03776946374487796,0.06467129877071084,0.029752360591484055,0.017815784785319793,0.014787101371815428,0.015143417067521824
205041097,109,68,218,357,736,579,802,720,807,733,616,601,1067,597,367,298,415,10058,0.01083714456154305,0.0067607874328892426,0.0216742891230861,0.03549413402266852,0.07317558162656591,0.057566116524159876,0.07973752237025254,0.07158480811294492,0.08023463909325909,0.07287731159276198,0.06124478027440843,0.05975343010538874,0.10608470868960032,0.05935573672698349,0.03648836746868165,0.029628156691191093,0.04126068800954464
205041098,19,21,39,37,102,66,120,120,147,114,101,106,175,91,66,56,76,1632,0.011642156862745098,0.012867647058823529,0.02389705882352941,0.02267156862745098,0.0625,0.04044117647058824,0.07352941176470588,0.07352941176470588,0.0900735294117647,0.06985294117647059,0.061887254901960786,0.06495098039215687,0.10723039215686274,0.05575980392156863,0.04044117647058824,0.03431372549019608,0.04656862745098039
205051099,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205051100,31,23,64,74,171,76,167,149,112,112,70,60,107,58,39,44,66,1621,0.019123997532387416,0.01418877236273905,0.03948180135718692,0.04565083281924738,0.10549043800123381,0.04688463911165947,0.10302282541640963,0.0919185687847008,0.06909315237507711,0.06909315237507711,0.0431832202344232,0.03701418877236274,0.06600863664404688,0.03578038247995065,0.024059222702035782,0.027143738433066007,0.040715607649599014
205051101,67,55,113,190,432,260,502,424,493,399,280,305,461,229,125,105,142,5174,0.012949362195593351,0.010630073444143797,0.02183996907614998,0.03672207189795129,0.08349439505218399,0.05025125628140704,0.09702357943563973,0.08194820255121762,0.09528411287205257,0.07711635098569772,0.05411673753382296,0.05894858909934287,0.08909934286818709,0.04425976034016235,0.024159257827599537,0.020293776575183612,0.027444916892153073
205051102,30,9,15,39,101,65,111,100,140,121,79,86,143,84,41,34,74,1426,0.021037868162692847,0.006311360448807854,0.010518934081346423,0.0273492286115007,0.07082748948106592,0.0455820476858345,0.07784011220196353,0.07012622720897616,0.09817671809256662,0.08485273492286115,0.05539971949509116,0.06030855539971949,0.1002805049088359,0.05890603085553997,0.028751753155680224,0.023842917251051893,0.051893408134642355
205051103,67,40,160,220,487,321,468,420,499,398,325,313,479,280,154,155,227,5624,0.011913229018492176,0.007112375533428165,0.02844950213371266,0.03911806543385491,0.08659317211948792,0.057076813655761026,0.08321479374110953,0.07467994310099574,0.08872688477951636,0.07076813655761025,0.05778805120910384,0.055654338549075394,0.08517069701280228,0.049786628733997154,0.027382645803698435,0.02756045519203414,0.04036273115220484
205051104,36,37,79,94,262,137,236,193,219,149,107,89,133,68,35,23,55,2174,0.01655933762649494,0.01701931922723091,0.03633854645814168,0.04323827046918123,0.12051517939282429,0.06301747930082796,0.10855565777368906,0.08877644894204231,0.10073597056117756,0.06853725850965961,0.04921803127874885,0.04093836246550138,0.06117755289788408,0.031278748850046,0.01609935602575897,0.010579576816927323,0.025298988040478382
206011105,183,86,268,287,519,345,488,511,727,745,663,608,1290,786,576,564,864,10560,0.017329545454545455,0.008143939393939394,0.02537878787878788,0.027178030303030305,0.049147727272727273,0.032670454545454544,0.04621212121212121,0.04839015151515152,0.06884469696969697,0.07054924242424243,0.06278409090909091,0.05757575757575758,0.12215909090909091,0.07443181818181818,0.05454545454545454,0.053409090909090906,0.08181818181818182
206011106,100,36,96,100,215,148,258,258,366,329,299,295,577,387,257,233,399,4776,0.020938023450586266,0.007537688442211055,0.020100502512562814,0.020938023450586266,0.04501675041876047,0.03098827470686767,0.05402010050251256,0.05402010050251256,0.07663316582914573,0.06888609715242881,0.06260469011725293,0.06176716917922948,0.12081239530988275,0.08103015075376885,0.0538107202680067,0.048785594639865995,0.0835427135678392
206011107,100,50,158,179,328,264,342,393,489,446,359,329,572,338,234,210,417,5745,0.017406440382941687,0.008703220191470844,0.02750217580504787,0.031157528285465624,0.057093124456048736,0.045953002610966055,0.05953002610966057,0.06840731070496084,0.08511749347258486,0.07763272410791994,0.06248912097476066,0.05726718885987816,0.09956483899042645,0.05883376849434291,0.04073107049608355,0.03655352480417755,0.07258485639686683
206011108,164,85,233,258,560,353,537,507,699,607,548,573,1083,745,528,420,703,9610,0.017065556711758585,0.008844953173777315,0.024245577523413112,0.02684703433922997,0.05827263267429761,0.036732570239334024,0.055879292403746096,0.05275754422476587,0.07273673257023934,0.0631633714880333,0.057023933402705514,0.059625390218522374,0.11269510926118627,0.07752341311134235,0.05494276795005203,0.043704474505723206,0.07315296566077004
206011109,49,24,55,78,178,97,183,178,219,217,179,207,385,301,206,174,328,3371,0.014535746069415604,0.0071195490952239695,0.016315633343221597,0.0231385345594779,0.05280332245624444,0.02877484425986354,0.054286561851082764,0.05280332245624444,0.06496588549391871,0.0643725897359834,0.053099970335212104,0.061406110946306734,0.11420943340255117,0.08929101156926728,0.06110946306733907,0.05161673094037378,0.09730050430139424
206021110,40,29,56,91,181,116,173,189,244,221,187,199,346,254,175,180,477,3450,0.011594202898550725,0.008405797101449276,0.016231884057971015,0.0263768115942029,0.05246376811594203,0.0336231884057971,0.050144927536231884,0.05478260869565217,0.07072463768115941,0.06405797101449276,0.05420289855072464,0.057681159420289854,0.10028985507246377,0.0736231884057971,0.050724637681159424,0.05217391304347826,0.13826086956521738
206021111,99,68,202,275,486,276,470,427,603,580,533,475,1006,634,572,559,1210,9446,0.01048062672030489,0.007198814312936693,0.021384713106076647,0.029112852000846918,0.05145034935422401,0.029218716917213637,0.04975651069235655,0.045204319288587765,0.0638365445691298,0.061401651492695324,0.05642600042345967,0.05028583527419014,0.10650010586491637,0.06711835697649798,0.06055473216176159,0.059178488248994285,0.12809654880372645
206021112,104,57,169,211,407,317,459,443,602,532,440,450,792,520,335,305,584,7385,0.014082599864590387,0.007718348002708192,0.022884224779959376,0.02857142857142857,0.055111712931618144,0.042924847664184154,0.06215301286391334,0.05998645903859174,0.08151658767772511,0.07203791469194312,0.05958023019634394,0.06093432633716994,0.1072444143534191,0.07041299932295193,0.04536222071767095,0.04129993229519296,0.07907921462423832
206031113,102,58,194,198,306,182,283,276,336,323,293,276,579,373,289,331,730,5702,0.017888460189407224,0.010171869519466853,0.03402314977200982,0.03472465801473167,0.05366538056822168,0.03191862504384427,0.04963170817257103,0.04840406874780779,0.058926692388635564,0.05664679059978955,0.05138547877937566,0.04840406874780779,0.10154331813398808,0.06541564363381269,0.050683970536653807,0.05804980708523325,0.128025254296738
206031114,131,70,134,213,461,345,528,607,759,719,618,555,1150,713,504,556,1294,10316,0.01269872043427685,0.006785575804575417,0.012989530825901513,0.02064753780535091,0.044687863512989534,0.03344319503683598,0.051182628925940284,0.05884063590538969,0.07357502908103916,0.06969755719271035,0.05990694067468011,0.05379992245056223,0.11147731678945327,0.06911593640946104,0.048856145792943,0.053896859247770455,0.12543621558743698
206031115,151,57,191,193,262,186,233,250,297,291,243,182,367,200,140,158,280,4083,0.0369826108253735,0.013960323291697281,0.04677932892481019,0.04726916482978202,0.0641685035513103,0.045554739162380606,0.057065882929218714,0.061229488121479304,0.07274063188831742,0.07127112417340191,0.05951506245407789,0.04457506735243694,0.08988488856233162,0.04898359049718344,0.03428851334802841,0.03869703649277492,0.06857702669605682
206031116,74,36,95,162,277,197,276,297,341,300,292,292,593,405,259,330,729,5482,0.0134987230937614,0.006566946369937978,0.017329441809558557,0.029551258664720904,0.05052900401313389,0.035935789857716165,0.05034658883619117,0.054177307551988324,0.06220357533746808,0.05472455308281649,0.05326523166727472,0.05326523166727472,0.10817219992703393,0.07387814666180226,0.047245530828164906,0.060197008391098136,0.13298066399124406
206041117,2214,304,449,301,411,355,360,438,447,349,309,247,463,221,169,248,354,8273,0.26761755106974494,0.03674604133929651,0.054272936057053064,0.03638341593134292,0.049679680889641004,0.042910673274507434,0.04351504895443007,0.052943309561223256,0.05403118578508401,0.04218542245860027,0.037350417019219144,0.029856158588178413,0.05596518796083646,0.026713405052580685,0.02042789798138523,0.029977033724162938,0.042789798138522905
206041118,399,59,96,81,91,119,138,196,273,281,294,289,645,275,209,390,502,4673,0.08538412154932591,0.01262572223411085,0.020543548041943076,0.01733361866038947,0.01947357158142521,0.025465439760325274,0.029531350310293174,0.04194307725230045,0.058420714744275626,0.060132677081104216,0.06291461587845068,0.061844639417932806,0.13802696340680504,0.05884870532848277,0.04472501604964691,0.08345816392039375,0.10742563663599401
206041119,38,12,25,26,47,54,52,86,140,130,120,114,289,131,125,255,370,2173,0.017487344684767602,0.005522319374137137,0.01150483202945237,0.011965025310630465,0.021629084215370454,0.024850437183617118,0.02393005062126093,0.039576622181316155,0.06442705936493327,0.05982512655315232,0.05522319374137138,0.05246203405430281,0.1329958582604694,0.06028531983433042,0.05752416014726185,0.11734928670041417,0.17027151403589508
