sa2_maincode_2016,buddhism_p,christianity_anglican_p,christianity_baptist_p,christianity_catholic_p,christianity_eastrn_orthdox_p,christianity_uniting_church_p,christianity_tot_p,hinduism_p,islam_p,judaism_p,other_religions_tot_p,sb_osb_nra_tot_p,tot_p,buddhism_percent,christianity_anglican_percent,christianity_baptist_percent,christianity_catholic_percent,christianity_eastrn_orthdox_percent,christianity_uniting_church_percent,christianity_tot_percent,hinduism_percent,islam_percent,judaism_percent,other_religions_percent,no_religion_percent
105011094,14,1295,11,1146,4,107,2861,11,8,0,9,554,4113,0.0034038414782397277,0.3148553367371748,0.002674446875759786,0.2786287381473377,0.0009725261366399222,0.026015074155117918,0.6955993192317044,0.002674446875759786,0.0019450522732798443,0.0,0.002188183807439825,0.13469486992462923
105011095,18,1335,35,1726,3,289,3759,3,22,0,3,571,4969,0.0036224592473334677,0.2686657275105655,0.007043670758703964,0.34735359227208695,0.0006037432078889113,0.05816059569329845,0.7564902394848058,0.0006037432078889113,0.004427450191185349,0.0,0.0006037432078889113,0.1149124572348561
105011096,18,1727,30,1544,61,95,3881,31,33,0,35,1546,6412,0.0028072364316905803,0.2693387398627573,0.004678727386150967,0.24079850280723644,0.009513412351840299,0.014815970056144729,0.6052713661883967,0.004834684965689333,0.005146600124766063,0.0,0.0054585152838427945,0.24111041796631316
105021097,90,2176,197,4099,54,1636,9402,45,40,8,45,6281,17708,0.0050824486107973795,0.12288231307883443,0.011124915292523154,0.2314772983962051,0.003049469166478428,0.09238762141405014,0.5309464648746329,0.0025412243053986898,0.00225886604924328,0.00045177320984865596,0.0025412243053986898,0.354698441382426
105021098,3,385,14,701,0,142,1381,3,0,0,11,599,2507,0.0011966493817311527,0.15357000398883128,0.005584363781412046,0.27961707219784604,0.0,0.056641404068607897,0.550857598723574,0.0011966493817311527,0.0,0.0,0.0043877143996808934,0.23893099321898684
105031099,28,2412,36,1723,23,262,5240,17,10,0,23,1709,7950,0.003522012578616352,0.30339622641509434,0.004528301886792453,0.21672955974842767,0.0028930817610062893,0.03295597484276729,0.6591194968553459,0.0021383647798742136,0.0012578616352201257,0.0,0.0028930817610062893,0.2149685534591195
105031100,67,2432,182,3092,19,539,7284,68,71,0,41,1915,10378,0.006455964540373868,0.2343418770476007,0.017537097706687224,0.2979379456542686,0.0018307959144343805,0.051936789362112164,0.7018693389863172,0.006552322220080941,0.006841395259202158,0.0,0.003950664867989979,0.18452495663904414
105031101,169,3647,286,5404,105,883,11725,313,93,7,99,3039,16942,0.009975209538425215,0.21526384134104593,0.016881123834258056,0.31897060559556134,0.00619761539369614,0.05211899421555897,0.6920670522960689,0.018474796364065637,0.005489316491559438,0.00041317435957974265,0.005843465942627789,0.17937669696611971
105031102,45,2155,131,2464,22,443,5963,63,71,0,41,1765,8768,0.0051322992700729925,0.2457801094890511,0.014940693430656935,0.28102189781021897,0.002509124087591241,0.05052463503649635,0.6800866788321168,0.00718521897810219,0.008097627737226278,0.0,0.004676094890510949,0.20130018248175183
105031103,5,1441,118,1618,12,336,4131,3,0,5,13,879,5625,0.0008888888888888889,0.2561777777777778,0.02097777777777778,0.2876444444444444,0.0021333333333333334,0.05973333333333333,0.7344,0.0005333333333333334,0.0,0.0008888888888888889,0.002311111111111111,0.15626666666666666
105031104,10,1152,39,1033,9,240,3230,3,4,0,8,725,4373,0.00228675966155957,0.2634347130116625,0.008918362680082323,0.2362222730391036,0.002058083695403613,0.05488223187742968,0.7386233706837412,0.000686027898467871,0.000914703864623828,0.0,0.001829407729247656,0.16579007546306884
105031105,15,1724,76,1832,3,564,4717,7,11,0,5,1035,6535,0.0022953328232593728,0.26381025248661055,0.011629686304514155,0.28033664881407805,0.0004590665646518745,0.08630451415455241,0.7218056618209641,0.0010711553175210406,0.0016832440703902067,0.0,0.0007651109410864575,0.15837796480489671
105031106,33,2187,245,2056,8,459,5501,3,8,4,35,1485,8831,0.003736836145396897,0.24765032272675802,0.027743177443098177,0.23281621560412186,0.000905899671611369,0.0519759936587023,0.6229192616917676,0.0003397123768542634,0.000905899671611369,0.0004529498358056845,0.003963311063299739,0.16815762654286037
106011107,64,2648,95,2887,37,423,6722,9,19,3,34,2384,10125,0.006320987654320987,0.26153086419753085,0.009382716049382716,0.2851358024691358,0.003654320987654321,0.041777777777777775,0.6639012345679013,0.0008888888888888889,0.0018765432098765433,0.0002962962962962963,0.003358024691358025,0.2354567901234568
106011108,125,6081,205,4122,35,1190,13574,61,26,8,50,5495,21994,0.005683368191324907,0.2764844957715741,0.009320723833772847,0.18741474947713013,0.001591343093570974,0.05410566518141311,0.6171683186323543,0.0027734836773665545,0.0011821405837955806,0.000363735564244794,0.0022733472765299628,0.2498408656906429
106011109,60,2003,118,1208,21,473,4554,29,4,3,36,2203,7931,0.007565250283696885,0.2525532719707477,0.014878325557937208,0.15231370571176397,0.00264783759929391,0.059639389736477116,0.5742024965325936,0.0036565376371201614,0.0005043500189131257,0.00037826251418484426,0.004539150170218132,0.277770772916404
106011110,61,2755,209,1615,14,523,5866,8,4,0,28,2168,8975,0.006796657381615599,0.30696378830083565,0.02328690807799443,0.1799442896935933,0.0015598885793871866,0.058272980501392756,0.6535933147632312,0.0008913649025069638,0.0004456824512534819,0.0,0.003119777158774373,0.24155988857938718
106011111,85,4603,238,3642,32,1004,10992,21,17,5,75,4943,17638,0.0048191404921192876,0.2609706315908833,0.013493593377934007,0.2064859961446876,0.0018142646558566731,0.056922553577503116,0.6231999092867672,0.0011906111804059418,0.0009638280984238576,0.00028347885247760515,0.004252182787164077,0.28024719355936045
106011112,113,4675,218,4022,18,720,10816,32,52,10,35,3791,16089,0.007023432158617689,0.290571197712723,0.013549630182112003,0.2499844614332774,0.0011187768040275966,0.04475107216110386,0.6722605506868047,0.0019889365404935047,0.0032320218783019453,0.0006215426689042203,0.002175399341164771,0.23562682578158992
106011113,13,1521,75,1056,7,254,3214,8,4,4,16,926,4919,0.002642813579995934,0.3092091888595243,0.015247001423053467,0.2146777800365928,0.0014230534661516568,0.051636511486074406,0.6533848343159179,0.0016263468184590363,0.0008131734092295182,0.0008131734092295182,0.0032526936369180726,0.18824964423663346
106021114,67,1564,92,1615,20,252,4020,42,33,9,39,1760,6603,0.010146902922913826,0.23686203240951084,0.013933060729971225,0.2445857943359079,0.0030289262456459185,0.03816447069513857,0.6088141753748296,0.006360745115856429,0.004997728305315766,0.0013630168105406633,0.005906406179009541,0.2665455096168408
106021115,191,6433,560,6954,67,1458,18045,178,145,12,122,6688,27416,0.006966734753428655,0.23464400350160491,0.020426028596440035,0.25364750510650713,0.00244382842135979,0.053180624452874234,0.6581922964692151,0.006492559089582725,0.005288882404435366,0.0004377006127808579,0.004449956229938722,0.24394514152319813
106021116,38,1733,144,2176,26,456,5180,10,11,0,13,1817,7617,0.0049888407509518186,0.22751739529998688,0.018905080740448995,0.2856767756334515,0.003413417355914402,0.05986608901142182,0.6800577655244847,0.0013128528291978469,0.0014441381121176316,0.0,0.001706708677957201,0.2385453590652488
106021117,110,5454,366,6417,34,949,14981,99,62,0,83,5493,22527,0.004883029253784347,0.24210946863763483,0.016247170062591555,0.2848581701957651,0.0015092999511697074,0.0421272251076486,0.6650241931903937,0.0043947263284059125,0.002752252852132996,0.0,0.0036844675278554623,0.24384072446397656
106021118,57,2645,203,2772,51,555,7077,24,33,0,45,2253,10007,0.005696012791046268,0.26431497951433996,0.02028579994004197,0.2770060957329869,0.005096432497251923,0.05546117717597682,0.7072049565304287,0.0023983211751773758,0.0032976916158688916,0.0,0.00449685220345758,0.22514240031977617
106031119,48,1301,70,1159,16,261,3445,0,3,4,8,1609,5729,0.008378425554197941,0.22709024262524,0.012218537266538662,0.20230406702740444,0.0027928085180659802,0.0455576889509513,0.6013265840460813,0.0,0.0005236515971373713,0.0006982021295164951,0.0013964042590329901,0.2808518065980101
106031120,36,1756,133,1351,6,304,4164,3,4,0,20,1859,6684,0.005385996409335727,0.26271693596648715,0.019898264512268102,0.2021244763614602,0.0008976660682226212,0.045481747456612806,0.6229802513464991,0.0004488330341113106,0.0005984440454817474,0.0,0.002992220227408737,0.27812687013764215
106031121,196,5070,303,4739,165,1041,13172,49,37,18,60,5495,21019,0.009324896522194205,0.24121033350777868,0.014415528807269613,0.22546267662590988,0.007850040439602265,0.04952661877349065,0.626671107093582,0.0023312241305485514,0.0017603120985774775,0.0008563680479566107,0.002854560159855369,0.2614301346400875
106031122,94,3416,364,3014,36,662,8593,41,36,0,54,3677,13823,0.006800260435506041,0.24712435795413443,0.026332923388555307,0.21804239311292772,0.0026043550604065687,0.047891195833031905,0.6216450842798235,0.0029660710410185924,0.0026043550604065687,0.0,0.0039065325906098534,0.266005932142082
106031123,19,1474,103,1411,27,294,3751,0,4,3,5,1187,5415,0.0035087719298245615,0.2722068328716528,0.01902123730378578,0.2605724838411819,0.004986149584487534,0.054293628808864264,0.6927054478301016,0.0,0.0007386888273314866,0.000554016620498615,0.0009233610341643582,0.21920590951061866
106031124,33,1611,125,1034,16,301,3450,8,5,10,9,1137,5037,0.006551518761167362,0.31983323406789754,0.024816358943815762,0.20528092118324398,0.0031764939448084176,0.05975779233670836,0.684931506849315,0.0015882469724042088,0.0009926543577526306,0.0019853087155052612,0.001786777843954735,0.2257296009529482
106031125,80,3423,429,2732,50,693,8500,6,17,7,41,3600,13669,0.005852659302070378,0.2504206598873363,0.031384885507352404,0.19986831516570341,0.0036579120637939863,0.050698661204184654,0.6218450508449777,0.00043894944765527835,0.0012436901016899553,0.0005121076889311581,0.0029994878923110687,0.263369668593167
106041126,60,3365,165,2958,22,377,7712,58,39,9,45,2885,12075,0.004968944099378882,0.27867494824016564,0.013664596273291925,0.2449689440993789,0.0018219461697722567,0.03122153209109731,0.6386749482401657,0.004803312629399586,0.003229813664596273,0.0007453416149068323,0.0037267080745341614,0.23892339544513458
106041127,17,1448,35,982,5,120,2795,0,0,0,12,773,4014,0.004235176880916791,0.36073741903338313,0.008719481813652218,0.24464374688589935,0.001245640259093174,0.029895366218236172,0.6963129048330842,0.0,0.0,0.0,0.0029895366218236174,0.19257598405580467
106041128,40,2011,56,1574,10,301,4256,18,29,0,14,964,5827,0.006864595846919512,0.3451175562038785,0.009610434185687317,0.2701218465762828,0.001716148961729878,0.051656083748069334,0.7303929981122361,0.003089068131113781,0.0049768319890166465,0.0,0.0024026085464218293,0.16543675991076026
106041129,30,2939,51,2082,6,326,5822,17,18,3,9,1422,8284,0.0036214389183969096,0.35478029937228395,0.0061564461612747465,0.25132786093674553,0.0007242877836793819,0.039352969579913084,0.7028005794302269,0.0020521487204249156,0.0021728633510381457,0.00036214389183969096,0.0010864316755190729,0.1716562047320135
107011131,153,5799,177,6118,426,1014,15473,59,109,4,60,6045,23458,0.006522295165828289,0.2472077755989428,0.007545400289879785,0.26080654787279395,0.01816011595191406,0.043226191491175715,0.6596043993520334,0.0025151334299599285,0.004646602438400546,0.00017051752067524938,0.002557762810128741,0.25769460312047066
107011132,52,1993,73,2402,290,346,5836,38,49,0,33,2171,8659,0.006005312391731147,0.2301651460907726,0.008430534703776417,0.2773992377872734,0.03349116526157755,0.03995842476036494,0.6739808291950572,0.0043884975170343,0.005658852061438965,0.0,0.003811063633213997,0.2507217923547754
107011133,0,0,0,3,0,0,3,0,0,0,0,3,10,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3
107011134,115,2578,145,4026,946,571,9904,78,218,3,43,3811,15378,0.007478215632722071,0.16764208609702172,0.009429054493432176,0.26180257510729615,0.06151645207439199,0.03713096631551567,0.6440369358824295,0.005072181037846274,0.014176095721160098,0.00019508388607101054,0.002796202367017818,0.24782156327220706
107011545,188,1788,104,3891,1112,304,8532,21,1126,3,50,2798,13801,0.013622201289761611,0.12955582928773277,0.007535685819868125,0.2819360915875661,0.08057387145858996,0.02202738931961452,0.6182160712991812,0.0015216288674733715,0.08158829070357221,0.00021737555249619594,0.003622925874936599,0.20273893196145207
107011546,135,1023,69,2895,1183,152,6313,21,266,0,41,2115,9749,0.013847574110165146,0.10493383936814032,0.0070776489896399635,0.29695353369576366,0.12134577905426197,0.01559134270181557,0.6475535952405375,0.002154067083803467,0.027284849728177248,0.0,0.004205559544568673,0.2169453277259206
107011547,45,893,29,1261,161,136,2783,7,34,3,11,1083,4300,0.010465116279069767,0.20767441860465116,0.006744186046511628,0.2932558139534884,0.03744186046511628,0.03162790697674418,0.6472093023255814,0.0016279069767441861,0.007906976744186046,0.0006976744186046512,0.0025581395348837207,0.2518604651162791
107021135,0,0,0,7,0,0,8,0,0,0,0,0,8,0.0,0.0,0.0,0.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
107031136,81,3281,109,4056,186,653,9599,18,49,0,26,3680,14337,0.005649717514124294,0.2288484341215038,0.007602706284438865,0.2829043732998535,0.012973425402803935,0.04554648810769338,0.6695264002231988,0.0012554927809165098,0.003417730348050499,0.0,0.0018134895724349585,0.25667852409848646
107031137,39,1672,45,1734,95,316,4421,3,20,0,19,1892,6918,0.005637467476149176,0.24168834923388263,0.006504770164787511,0.25065047701647875,0.013732292570106967,0.04567794160161896,0.6390575310783464,0.0004336513443191674,0.0028910089621277824,0.0,0.0027464585140213934,0.27348944781728823
107031138,73,1710,74,1885,74,345,4694,11,16,5,20,2233,7700,0.00948051948051948,0.22207792207792207,0.00961038961038961,0.2448051948051948,0.00961038961038961,0.044805194805194806,0.6096103896103896,0.0014285714285714286,0.002077922077922078,0.0006493506493506494,0.0025974025974025974,0.29
107031139,31,1357,91,1469,35,240,3639,10,7,10,4,1768,5875,0.005276595744680851,0.23097872340425532,0.01548936170212766,0.2500425531914894,0.005957446808510639,0.04085106382978723,0.6194042553191489,0.001702127659574468,0.0011914893617021277,0.001702127659574468,0.0006808510638297873,0.300936170212766
107031140,72,1612,77,1868,39,629,4665,18,0,4,14,2234,7808,0.009221311475409836,0.20645491803278687,0.009861680327868853,0.23924180327868852,0.004994877049180328,0.08055840163934426,0.5974641393442623,0.002305327868852459,0.0,0.0005122950819672131,0.001793032786885246,0.28611680327868855
107031141,143,3132,113,5232,935,495,11343,73,192,6,52,3807,16826,0.00849875193153453,0.1861404968501129,0.00671579698086295,0.3109473433971235,0.05556876262926423,0.029418756686081064,0.6741352668489243,0.004338523713300844,0.01141091168429811,0.00035659099013431595,0.0030904552478307383,0.22625698324022347
107031142,114,1948,116,2632,499,355,6436,27,121,0,57,2483,9957,0.011449231696294065,0.19564125740684946,0.011650095410264136,0.26433664758461384,0.05011549663553279,0.03565330922968766,0.6463794315556894,0.0027116601385959627,0.012152254695189314,0.0,0.005724615848147032,0.24937230089384352
107031143,146,4042,187,5482,714,473,12595,22,264,0,72,5506,20421,0.007149502962636502,0.1979334998286078,0.00915724009597963,0.2684491454874884,0.034964007639194945,0.023162430831007295,0.6167670535233338,0.0010773223642328974,0.01292786837079477,0.0,0.0035257822829440283,0.26962440624846973
107041144,280,3060,208,6244,631,783,12576,162,673,7,70,5852,21196,0.013210039630118891,0.1443668616720136,0.009813172296659747,0.29458388375165123,0.029769767880732212,0.036940932251368186,0.593319494244197,0.007642951500283072,0.031751273825250045,0.00033025099075297226,0.0033025099075297227,0.2760898282694848
107041145,210,2604,148,4201,434,641,9273,69,182,8,86,4479,15424,0.013615145228215768,0.16882780082987553,0.009595435684647304,0.2723677385892116,0.028137966804979254,0.04155860995850622,0.6012059128630706,0.004473547717842323,0.011799792531120332,0.0005186721991701245,0.005575726141078838,0.29039159751037347
107041146,338,3373,187,5033,1353,719,12617,217,620,15,88,5785,21080,0.01603415559772296,0.16000948766603415,0.008870967741935484,0.23875711574952563,0.06418406072106261,0.034108159392789376,0.5985294117647059,0.010294117647058823,0.029411764705882353,0.0007115749525616698,0.004174573055028463,0.27443074003795065
107041147,60,1846,131,2207,64,292,5177,47,4,4,28,2805,8789,0.006826715212197064,0.21003527136192968,0.014904994879963591,0.25110934122198203,0.007281829559676869,0.03322334736602572,0.5890317442257367,0.0053475935828877,0.0004551143474798043,0.0004551143474798043,0.00318580043235863,0.3191489361702128
107041148,108,1866,63,2542,102,421,5649,32,22,21,37,4520,11305,0.009553295002211411,0.16505970809376383,0.005572755417956657,0.2248562582927908,0.009022556390977444,0.03724015922158337,0.4996904024767802,0.002830605926581159,0.0019460415745245466,0.0018575851393188853,0.003272888102609465,0.3998230871295887
107041150,200,3699,210,4993,213,928,11680,43,99,19,46,6397,19838,0.010081661457808247,0.18646032866216353,0.01058574453069866,0.2516886782941829,0.010736969452565782,0.04677890916423026,0.5887690291360016,0.002167557213428773,0.004990422421615082,0.0009577578384917834,0.0023187821352958966,0.32246194172799675
107041548,293,1585,125,2821,532,299,6377,192,511,17,44,4526,13967,0.02097801961767022,0.11348177847784062,0.008949667072384907,0.2019760864895826,0.038089783060070166,0.0214076036371447,0.45657621536478843,0.013746688623183217,0.0365862389919095,0.0012171547218443473,0.0031502828094794873,0.3240495453569127
