sa2_maincode_2016,tot_before_1946,tot_1946_1955,tot_1956_1965,tot_1966_1975,tot_1976_1985,tot_1986_1995,tot_1996_2005,tot_2006_2010,tot_2011,tot_2012,tot_2013,tot_2014,tot_2015,tot_2016,tot_tot,home_percent,established_percent,recent_percent,new_percent
201021009,3,71,119,194,82,72,81,40,4,3,15,9,3,3,745,0.5194630872483221,0.20671140939597316,0.16241610738255033,0.049664429530201344
201021010,3,105,151,155,85,58,72,57,10,9,7,8,7,7,769,0.5383615084525357,0.1859557867360208,0.16775032509752927,0.06241872561768531
201021011,11,127,202,300,200,141,142,107,23,10,17,23,22,8,1366,0.4685212298682284,0.24963396778916544,0.1822840409956076,0.07540263543191801
201021012,0,53,104,145,81,42,52,49,3,8,8,6,6,0,584,0.5171232876712328,0.2106164383561644,0.17294520547945205,0.053082191780821915
201031013,0,22,65,92,36,38,23,13,3,0,0,0,0,3,298,0.6006711409395973,0.2483221476510067,0.12080536912751678,0.020134228187919462
201031014,4,46,73,89,55,27,25,15,3,3,3,10,6,4,418,0.507177033492823,0.19617224880382775,0.09569377990430622,0.06937799043062201
201031015,0,54,69,119,43,34,40,33,3,0,3,4,0,0,421,0.5748218527315915,0.1828978622327791,0.17339667458432304,0.023752969121140142
201031016,6,69,159,134,61,41,34,56,5,11,8,17,10,0,645,0.5705426356589147,0.15813953488372093,0.13953488372093023,0.07906976744186046
201031017,0,69,129,139,77,39,33,22,0,10,3,0,6,6,559,0.6028622540250447,0.2075134168157424,0.09838998211091235,0.044722719141323794
202011018,3,72,112,141,96,100,138,302,46,50,87,90,71,45,1429,0.22953114065780267,0.1371588523442967,0.3079076277116865,0.2722183344996501
202011019,9,52,66,97,66,40,54,147,6,8,19,12,25,12,647,0.3462132921174652,0.16383307573415765,0.3106646058732612,0.1267387944358578
202011020,8,93,112,119,106,95,193,231,47,59,50,52,44,31,1276,0.2601880877742947,0.15752351097178682,0.3322884012539185,0.22178683385579936
202011021,3,47,61,95,55,59,143,145,35,29,53,20,49,37,862,0.23897911832946636,0.13225058004640372,0.33410672853828305,0.25870069605568446
202011022,14,127,171,174,105,130,188,334,65,37,95,43,68,42,1664,0.2920673076923077,0.14122596153846154,0.3137019230769231,0.21033653846153846
202011023,0,15,27,49,17,22,41,26,9,5,9,3,3,0,230,0.39565217391304347,0.16956521739130434,0.29130434782608694,0.12608695652173912
202011024,0,42,52,78,53,46,111,116,20,14,6,4,9,4,578,0.2975778546712803,0.17128027681660898,0.39273356401384085,0.0986159169550173
202011025,3,43,65,94,48,56,107,261,35,20,36,27,18,11,875,0.2342857142857143,0.11885714285714286,0.4205714285714286,0.168
202021026,0,45,66,95,72,49,56,52,3,3,0,6,0,0,474,0.4345991561181435,0.2552742616033755,0.22784810126582278,0.02531645569620253
202021027,7,97,154,154,116,108,139,82,15,23,18,22,34,10,1254,0.32854864433811803,0.17862838915470494,0.1762360446570973,0.09728867623604466
202021028,0,106,181,225,119,83,92,52,3,7,10,7,3,5,939,0.5452609158679447,0.21512247071352503,0.15335463258785942,0.03727369542066028
202021029,0,73,108,118,47,42,41,27,3,11,0,4,6,0,503,0.5944333996023857,0.17693836978131214,0.13518886679920478,0.04771371769383698
202021030,3,107,191,198,124,93,169,107,20,30,22,35,26,9,1220,0.40901639344262297,0.1778688524590164,0.2262295081967213,0.11639344262295082
202021031,3,68,129,199,100,102,137,80,10,16,22,13,11,5,948,0.4208860759493671,0.21308016877637131,0.2289029535864979,0.08122362869198312
202031032,0,26,37,49,37,22,26,16,8,5,0,4,3,3,245,0.45714285714285713,0.24081632653061225,0.17142857142857143,0.09387755102040816
202031033,0,53,121,108,53,34,25,59,11,13,25,13,6,12,550,0.5127272727272727,0.15818181818181817,0.15272727272727274,0.14545454545454545
203011034,0,65,106,111,60,55,57,61,13,8,3,3,6,9,593,0.47554806070826305,0.19392917369308602,0.19898819561551434,0.07082630691399663
203011035,0,62,104,186,87,56,80,50,10,9,12,9,3,0,715,0.49230769230769234,0.2,0.18181818181818182,0.06013986013986014
203011036,0,63,93,81,51,64,51,52,0,9,6,12,3,3,506,0.4683794466403162,0.22727272727272727,0.20355731225296442,0.06521739130434782
203021037,8,223,262,201,146,161,212,319,76,84,100,98,104,63,2132,0.325515947467167,0.14399624765478425,0.24906191369606004,0.24624765478424016
203021038,9,405,730,940,379,459,607,785,163,226,399,204,271,172,5969,0.3491372089127157,0.14039202546490198,0.23320489194169877,0.2404087786898978
203021039,0,174,305,269,143,162,210,279,54,76,102,104,150,109,2208,0.338768115942029,0.1381340579710145,0.22146739130434784,0.2694746376811594
203021040,10,299,431,441,169,181,289,407,77,88,98,93,147,72,2906,0.4064005505849966,0.12044046799724707,0.23950447350309703,0.1978664831383345
203021041,18,290,346,387,251,286,410,641,112,116,87,123,131,78,3385,0.30753323485967504,0.1586410635155096,0.3104874446085672,0.1911373707533235
203021042,4,262,359,449,260,331,545,682,136,126,183,176,181,131,3968,0.2706653225806452,0.14894153225806453,0.3092237903225806,0.23513104838709678
203021043,0,223,396,472,226,246,334,335,50,37,19,34,24,67,2779,0.3925872616048938,0.1698452680820439,0.24073407700611732,0.08312342569269521
203021044,3,192,285,303,145,140,135,198,34,23,24,23,33,13,1616,0.484529702970297,0.17636138613861385,0.20606435643564355,0.09282178217821782
203021045,9,276,415,374,112,146,161,188,24,35,46,40,40,30,1963,0.5471217524197657,0.1314314824248599,0.17778909831889964,0.10952623535404993
203021046,0,123,168,179,120,106,169,214,34,30,30,47,45,47,1353,0.3473762010347376,0.1670362158167036,0.28307464892830747,0.172209903917221
203021047,7,385,763,841,259,334,310,354,45,94,56,76,81,66,3874,0.5152297367062467,0.15307176045431078,0.1713990707279298,0.10789881259679918
203031048,6,246,371,384,183,160,155,162,26,30,39,8,15,18,1849,0.5446187128177393,0.18550567874526772,0.17144402379664683,0.07355327203893997
203031049,0,70,88,93,39,44,59,64,9,10,14,8,13,3,555,0.45225225225225224,0.14954954954954955,0.22162162162162163,0.10270270270270271
203031050,18,280,413,425,246,221,320,343,81,59,55,49,42,16,2663,0.42658655651520844,0.17536612842658655,0.24896733007885843,0.11340593315809237
203031051,4,214,300,272,94,68,56,68,12,7,10,3,8,0,1173,0.6734867860187553,0.13810741687979539,0.10571184995737426,0.03410059676044331
203031052,14,77,80,92,59,26,39,33,9,4,0,5,3,3,451,0.5831485587583148,0.188470066518847,0.15964523281596452,0.05321507760532151
203031053,4,201,255,318,210,180,313,342,70,62,74,59,74,15,2270,0.34273127753303967,0.17180616740088106,0.28854625550660795,0.15594713656387665
204011054,7,118,149,175,73,66,38,34,15,7,19,3,14,8,755,0.5947019867549669,0.18410596026490067,0.09536423841059603,0.08741721854304636
204011055,3,68,83,112,48,44,36,38,12,12,13,11,6,3,518,0.5135135135135135,0.1776061776061776,0.14285714285714285,0.11003861003861004
204011056,0,160,235,276,120,89,140,142,42,21,29,23,57,39,1463,0.45864661654135336,0.14285714285714285,0.19275461380724537,0.1442241968557758
204011057,3,123,179,180,109,72,88,65,15,14,9,26,41,22,1012,0.4792490118577075,0.17885375494071146,0.15118577075098813,0.12549407114624506
204011058,3,49,75,66,39,32,34,42,8,0,11,3,8,17,404,0.4777227722772277,0.17574257425742573,0.18811881188118812,0.11633663366336634
204011059,0,95,93,95,31,37,40,51,24,27,25,13,23,39,642,0.440809968847352,0.1059190031152648,0.14174454828660435,0.235202492211838
204011060,0,32,50,83,56,43,46,42,9,8,3,8,24,4,433,0.3810623556581986,0.22863741339491916,0.20323325635103925,0.12933025404157045
204011061,0,3,6,5,8,0,0,0,0,0,0,3,0,0,27,0.5185185185185185,0.2962962962962963,0.0,0.1111111111111111
204011062,6,48,87,73,55,33,29,17,3,4,0,0,4,3,374,0.5721925133689839,0.23529411764705882,0.12299465240641712,0.0374331550802139
204021063,6,121,183,116,75,50,85,70,9,16,8,13,22,3,827,0.5151148730350665,0.15114873035066506,0.18742442563482467,0.08585247883917775
204021064,3,32,69,58,33,6,38,9,0,0,4,0,0,0,266,0.6090225563909775,0.14661654135338345,0.17669172932330826,0.015037593984962405
204021065,3,19,47,52,26,34,26,18,5,5,0,8,3,0,264,0.4583333333333333,0.22727272727272727,0.16666666666666666,0.07954545454545454
204021066,19,276,299,231,105,98,162,197,34,25,21,24,33,13,1599,0.5159474671669794,0.12695434646654158,0.22451532207629768,0.09380863039399624
204021067,3,109,147,136,75,43,58,33,8,7,0,17,7,5,676,0.584319526627219,0.17455621301775148,0.1346153846153846,0.0650887573964497
204031068,0,74,89,92,56,39,59,39,5,3,8,8,3,4,538,0.4739776951672863,0.17657992565055763,0.1821561338289963,0.05762081784386617
204031069,3,146,218,217,116,84,112,61,10,15,18,29,21,25,1121,0.5209634255129348,0.1784121320249777,0.1543264942016057,0.10526315789473684
204031070,0,37,37,61,32,17,14,16,3,4,0,3,0,0,239,0.5648535564853556,0.20502092050209206,0.12552301255230125,0.04184100418410042
204031071,9,125,176,96,42,35,43,31,0,5,7,9,25,7,641,0.6333853354134166,0.12012480499219969,0.11544461778471139,0.08268330733229329
204031072,5,66,93,84,50,31,40,36,4,14,10,13,3,0,482,0.5145228215767634,0.16804979253112035,0.15767634854771784,0.0912863070539419
204031073,0,127,185,200,127,133,124,202,27,33,22,27,23,30,1306,0.39203675344563554,0.1990811638591118,0.24961715160796324,0.12404287901990811
204031074,12,266,307,365,188,163,271,484,105,118,70,45,81,64,2657,0.35754610462928116,0.13210387655250283,0.28415506210011293,0.18178396687993978
204031075,0,21,66,70,45,39,22,22,3,3,0,0,0,3,324,0.4845679012345679,0.25925925925925924,0.13580246913580246,0.027777777777777776
205011076,10,199,307,420,220,137,196,145,35,44,25,27,19,5,1862,0.5026852846401718,0.19172932330827067,0.18313641245972073,0.08324382384532761
205011077,0,88,131,138,76,61,47,26,8,4,7,0,5,0,622,0.5739549839228296,0.2202572347266881,0.11736334405144695,0.03858520900321544
205011078,4,109,138,158,71,45,75,48,10,10,7,3,5,0,718,0.5696378830083565,0.1615598885793872,0.1713091922005571,0.04874651810584958
205011079,11,261,319,329,212,165,226,258,40,49,32,39,42,20,2077,0.44294655753490614,0.18151179585941263,0.23302840635532018,0.10688493018777083
205021080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
205021081,15,189,232,204,100,102,156,166,23,45,41,49,33,4,1426,0.4488078541374474,0.14165497896213183,0.22580645161290322,0.13674614305750352
205021082,3,82,125,146,76,52,56,51,6,14,7,15,16,4,672,0.5297619047619048,0.19047619047619047,0.15922619047619047,0.09226190476190477
205021083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
205021084,6,194,267,284,138,80,94,66,10,14,4,18,4,15,1260,0.596031746031746,0.173015873015873,0.12698412698412698,0.051587301587301584
205021085,7,94,142,153,59,51,43,22,0,5,7,4,3,3,624,0.6346153846153846,0.1762820512820513,0.10416666666666667,0.035256410256410256
205021086,15,155,217,181,99,56,52,39,12,11,4,7,11,0,916,0.6200873362445415,0.16921397379912664,0.09934497816593886,0.04912663755458515
205031087,5,137,231,257,119,91,69,60,5,11,3,14,8,8,1062,0.5932203389830508,0.1977401129943503,0.12146892655367232,0.046139359698681735
205031088,0,0,0,4,3,3,0,0,0,0,0,0,0,0,17,0.23529411764705882,0.35294117647058826,0.0,0.0
205031089,3,123,191,219,124,78,91,56,11,6,11,18,10,4,989,0.5419615773508595,0.20424671385237614,0.1486349848331648,0.06066734074823053
205031090,10,144,207,199,118,93,91,89,28,25,22,21,14,6,1111,0.504050405040504,0.18991899189918993,0.162016201620162,0.10441044104410441
205031091,9,200,315,361,204,131,131,134,21,18,21,22,23,10,1676,0.5280429594272077,0.19988066825775655,0.1581145584725537,0.06861575178997613
205031092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
205031093,25,428,620,654,313,207,233,233,48,59,39,38,29,17,3045,0.5671592775041051,0.17077175697865354,0.15303776683087028,0.0755336617405583
205041094,4,191,232,233,135,77,122,114,19,16,26,23,47,15,1322,0.49924357034795763,0.16036308623298035,0.17851739788199697,0.11043872919818457
205041095,11,512,471,330,257,157,139,136,15,21,18,21,19,3,2188,0.6051188299817185,0.18921389396709323,0.1256855575868373,0.0443327239488117
205041096,14,358,529,342,162,106,155,190,26,36,31,32,31,19,2125,0.5849411764705882,0.12611764705882353,0.1623529411764706,0.08235294117647059
205041097,4,449,459,368,281,221,343,482,70,69,72,93,74,52,3139,0.40777317617075504,0.15992354252946797,0.26282255495380696,0.136986301369863
205041098,3,59,59,57,49,24,18,20,3,8,0,7,0,0,312,0.5705128205128205,0.23397435897435898,0.12179487179487179,0.057692307692307696
205051099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
205051100,0,56,142,110,73,35,30,37,3,10,3,0,4,3,536,0.5746268656716418,0.20149253731343283,0.125,0.04291044776119403
205051101,5,146,181,199,96,78,96,85,22,15,25,23,30,12,1071,0.4957983193277311,0.16246498599439776,0.16900093370681607,0.11858076563958916
205051102,0,38,56,62,25,22,24,34,3,15,10,5,22,11,618,0.2524271844660194,0.07605177993527508,0.09385113268608414,0.10679611650485436
205051103,11,185,207,240,151,134,161,305,51,51,61,62,77,26,1792,0.3588169642857143,0.15904017857142858,0.26004464285714285,0.18303571428571427
205051104,4,86,109,108,54,39,45,28,8,6,12,5,3,7,526,0.5836501901140685,0.17680608365019013,0.13878326996197718,0.0779467680608365
206011105,4,252,878,879,606,742,897,1074,261,335,475,467,585,370,8083,0.24904119757515775,0.16676976370159594,0.24384510701472226,0.3084250896944204
206011106,3,132,350,320,254,319,402,452,144,173,216,207,252,147,3476,0.23158803222094362,0.16484464902186421,0.24568469505178367,0.3276754890678941
206011107,7,186,443,491,327,395,492,621,123,181,192,227,302,215,4339,0.25973726665130215,0.16639778750864254,0.2565107167550127,0.28578013367135285
206011108,12,413,1195,1369,758,786,882,946,215,274,325,400,372,264,8517,0.3509451684865563,0.18128448984384174,0.21462956440061054,0.21721263355641657
206011109,10,187,414,382,185,235,193,212,30,47,54,45,64,40,2196,0.4521857923497268,0.1912568306010929,0.18442622950819673,0.12750455373406194
206021110,0,137,294,310,211,205,238,256,50,80,87,81,80,61,2155,0.34385150812064963,0.19303944315545243,0.22923433874709978,0.2037122969837587
206021111,10,297,874,897,549,631,742,680,171,205,203,244,203,119,6056,0.34313077939233816,0.19484808454425362,0.23480845442536327,0.1890686922060766
206021112,9,272,821,782,422,548,599,664,120,164,164,154,173,82,5153,0.36561226470017466,0.18823986027556763,0.2450999417814865,0.1663108868620221
206031113,0,147,350,408,407,558,661,581,145,139,157,169,167,101,4107,0.2203554906257609,0.23496469442415388,0.30241051862673485,0.21378134891648407
206031114,3,395,707,768,465,617,708,932,207,238,313,280,401,245,6481,0.28899861132541277,0.16694954482332974,0.253047369233143,0.25983644499305664
206031115,0,56,108,197,284,542,724,671,174,191,197,289,291,190,4041,0.08933432318732987,0.20440485028458302,0.34521158129175944,0.32962138084632514
206031116,7,243,541,490,286,322,373,436,116,142,153,192,171,154,3723,0.3440773569701853,0.1633091592801504,0.2172978780553317,0.2492613483749664
206041117,4,113,159,187,231,592,987,1266,452,653,815,1517,2353,2058,11952,0.03873828647925034,0.06885876840696117,0.18850401606425704,0.6566265060240963
206041118,3,29,81,100,169,327,726,1053,364,467,551,747,903,653,6517,0.03268375019180605,0.07610863894429952,0.27297836427804206,0.5654442228019028
206041119,11,41,94,83,128,172,149,140,57,50,52,66,91,77,1281,0.17876658860265418,0.234192037470726,0.22560499609679938,0.30679156908665106
206041120,0,0,0,0,3,4,0,0,7,0,0,0,0,0,20,0.0,0.35,0.0,0.35
206041121,3,59,125,214,373,500,649,537,132,144,155,163,211,93,3440,0.11656976744186047,0.25377906976744186,0.3447674418604651,0.261046511627907
206041122,9,56,105,194,308,694,2032,3578,1293,1924,2653,3825,5342,3712,27555,0.013209943748865905,0.03636363636363636,0.20359281437125748,0.6804209762293595
206041123,6,68,133,227,404,959,1239,1240,396,562,592,900,1297,1063,9601,0.045203624622435164,0.14196437871055098,0.25820227059681283,0.5009894802624727
206041124,3,45,62,88,129,215,452,363,93,147,159,248,357,346,2803,0.07063860149839457,0.12272565108811988,0.2907599001070282,0.48162682839814486
206041125,22,81,100,124,120,178,254,293,104,95,111,92,175,94,1892,0.17283298097251584,0.15750528541226216,0.2891120507399577,0.3546511627906977
206041126,3,71,103,195,339,684,1432,1946,555,720,866,1159,1336,875,10744,0.03462397617274758,0.09521593447505584,0.3144080416976917,0.5129374534623976
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
206051128,12,197,418,442,287,449,662,739,216,203,258,253,415,203,4951,0.21591597657038983,0.14865683700262572,0.28297313674005253,0.31266410826095736
206051129,5,114,204,362,342,407,574,596,181,202,208,249,202,123,3900,0.17564102564102563,0.19205128205128205,0.3,0.2987179487179487
206051130,8,133,380,512,403,511,660,620,182,188,179,194,243,126,4466,0.23130317957904165,0.20465741155396328,0.28660994178235555,0.2489923869234214
206051131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0
206051132,8,100,217,263,261,538,618,630,193,200,198,256,272,171,4050,0.1451851851851852,0.19728395061728396,0.30814814814814817,0.31851851851851853
206051133,12,194,320,580,568,875,1191,1428,446,543,600,663,838,577,9196,0.1202696824706394,0.1569160504567203,0.2847977381470204,0.3987603305785124
206051134,15,117,222,332,433,686,775,896,231,292,322,298,337,216,5312,0.12914156626506024,0.21065512048192772,0.3145707831325301,0.3192771084337349
206061135,28,123,208,212,212,300,340,355,91,116,107,151,135,89,2528,0.22587025316455697,0.20253164556962025,0.2749208860759494,0.2725474683544304
206061136,14,133,496,556,463,712,770,894,303,276,377,379,481,272,6296,0.19043837357052096,0.1866264294790343,0.26429479034307496,0.33163913595933925
206061137,12,128,257,366,408,838,1043,1220,397,519,607,763,1010,542,8375,0.0911044776119403,0.14877611940298507,0.2702089552238806,0.4582686567164179
206061138,88,362,279,368,392,462,544,404,89,115,132,165,155,91,3727,0.2943386101422055,0.22913871746713174,0.25436007512744835,0.20042929970485646
206071139,3,42,120,129,239,344,339,453,120,178,197,233,224,142,2869,0.1024747298710352,0.20320669222725687,0.2760543743464622,0.381317532241199
206071140,9,126,222,159,169,232,272,238,76,94,78,94,104,107,2045,0.2523227383863081,0.1960880195599022,0.24938875305623473,0.27041564792176037
